-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
92.8921,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,10.0852,-1,-1,-1,-1,-1,-1,-1,63.6761,-1,-1,-1,14.481
-1,-1,32.4604,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,87.6416,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
51.7955,-1,47.5024,-1,-1,-1,-1,-1,-1,-1,23.8252,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,88.5735,-1,-1,-1,-1,-1,-1,-1,-1
-1,90.2783,62.2702,-1,-1,-1,63.5207,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,62.0061,-1,-1,-1,-1,-1,66.9471,41.4141,-1
-1,-1,60.7829,-1,64.9434,-1,-1,-1,35.6794,-1,-1,-1,-1,-1,-1
-1,-1,52.7884,-1,-1,-1,-1,-1,50.9744,-1,-1,-1,-1,61.4664,66.0724
-1,-1,-1,-1,-1,-1,-1,-1,74.1245,-1,-1,-1,-1,-1,35.642
-1,-1,87.5235,36.2705,-1,-1,-1,-1,-1,-1,26.5458,-1,-1,-1,71.3062
-1,-1,-1,-1,-1,-1,-1,117.191,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,61.7117,-1,50.0999,-1,-1,-1,-1,76.2253
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,114.281
-1,-1,-1,-1,-1,-1,-1,-1,122.441,-1,-1,-1,-1,-1,-1
-1,-1,83.7222,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
27.327,71.8935,-1,-1,-1,-1,-1,-1,-1,-1,-1,59.2747,-1,-1,-1
69.0472,-1,-1,-1,22.7478,-1,-1,-1,-1,-1,-1,-1,-1,-1,78.0076
78.1559,-1,51.7327,-1,-1,-1,-1,-1,-1,-1,-1,51.8901,-1,-1,-1
-1,-1,-1,-1,-1,-1,64.8509,-1,95.8585,-1,-1,-1,-1,71.3128,34.1904
-1,-1,85.1458,-1,-1,65.8375,84.8881,-1,-1,-1,31.1431,-1,-1,-1,-1
68.6686,-1,57.1517,-1,120.506,-1,-1,-1,-1,-1,-1,76.5869,29.7574,80.8126,-1
37.043,-1,-1,-1,-1,-1,-1,62.3463,-1,-1,-1,-1,-1,40.0653,-1
40.7184,69.9318,-1,-1,35.8735,-1,-1,63.0655,81.201,73.3136,41.7112,-1,-1,-1,-1
-1,-1,-1,80.0188,-1,-1,-1,-1,-1,61.2232,-1,11.8223,-1,-1,54.4236
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,38.9327,-1,-1,-1,-1,-1,-1,6.45485,-1,-1,58.4161,-1,-1
-1,-1,-1,-1,-1,49.0527,-1,-1,-1,-1,-1,-1,-1,-1,-1
84.2263,40.7132,-1,-1,-1,76.5784,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,119.096,-1
-1,62.9003,-1,57.0537,-1,5.71871,-1,57.5452,-1,-1,33.7234,-1,-1,55.8749,-1
-1,-1,107.366,-1,-1,-1,-1,-1,-1,-1,41.9604,-1,-1,-1,-1
-1,-1,50.7223,-1,-1,-1,85.3061,-1,-1,-1,-1,69.594,-1,-1,-1
16.1103,63.456,-1,-1,-1,54.0532,-1,-1,-1,18.3453,-1,69.0706,-1,-1,-1
-1,-1,-1,-1,-1,121.694,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,57.7526,12.9717,-1,-1,-1,72.9818,-1,47.0637,-1
-1,-1,-1,-1,-1,-1,-1,-1,107.807,-1,-1,-1,-1,116.492,-1
-1,-1,30.917,-1,-1,72.1326,-1,-1,45.4684,-1,103.092,47.4965,-1,61.3087,-1
-1,-1,-1,-1,-1,-1,-1,20.3339,-1,73.2263,-1,57.9165,-1,-1,2.65042
87.3106,-1,73.8358,90.6611,-1,-1,-1,101.044,-1,83.9823,-1,-1,-1,-1,-1
89.5058,-1,57.8565,-1,-1,-1,-1,-1,-1,77.0124,-1,-1,57.3566,-1,-1
-1,83.5236,-1,-1,-1,-1,-1,-1,54.6316,60.6848,-1,-1,-1,-1,-1
-1,27.979,-1,83.985,76.582,-1,49.309,-1,-1,-1,89.6972,-1,-1,51.5641,61.9002
118.378,59.8386,-1,-1,-1,-1,-1,-1,-1,16.478,-1,116.063,-1,48.2377,12.7005
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,119.829
-1,-1,-1,-1,-1,38.2503,-1,-1,-1,59.6779,68.6924,-1,116.41,69.1758,-1
