-0.700073	1.22303	-0.394518	-2.95424	-0.938202	-1.58242	
-0.700804	1.22419	-0.394658	-2.95428	-0.937292	-1.58326	
-0.701536	1.22535	-0.394805	-2.95432	-0.936386	-1.5841	
-0.702268	1.22652	-0.394958	-2.95437	-0.935483	-1.58493	
-0.703	1.22769	-0.395118	-2.95441	-0.934583	-1.58577	
-0.703731	1.22886	-0.395284	-2.95446	-0.933686	-1.5866	
-0.704463	1.23003	-0.395457	-2.95451	-0.932793	-1.58744	
-0.705198	1.23122	-0.395637	-2.95455	-0.931899	-1.58827	
-0.70593	1.2324	-0.395823	-2.9546	-0.931012	-1.5891	
-0.706662	1.23358	-0.396015	-2.95465	-0.930128	-1.58993	
-0.707398	1.23442	-0.395928	-2.95471	-0.929315	-1.59075	
-0.708285	1.23481	-0.395319	-2.95479	-0.92844	-1.59171	
-0.709288	1.23484	-0.394399	-2.95491	-0.927632	-1.59275	
-0.710365	1.23455	-0.393309	-2.95507	-0.926973	-1.59382	
-0.711472	1.23408	-0.392295	-2.95528	-0.926577	-1.59485	
-0.712569	1.23349	-0.391484	-2.95553	-0.9265	-1.5958	
-0.713609	1.23286	-0.391059	-2.95582	-0.926822	-1.59661	
-0.714548	1.23226	-0.391069	-2.95614	-0.927544	-1.59723	
-0.715355	1.23169	-0.391517	-2.95649	-0.928637	-1.59766	
-0.715989	1.23119	-0.392372	-2.95684	-0.930051	-1.59787	
-0.716435	1.23074	-0.393576	-2.95718	-0.931728	-1.59786	
-0.716682	1.23031	-0.394948	-2.95748	-0.933532	-1.59765	
-0.716713	1.22984	-0.396304	-2.95774	-0.935332	-1.59726	
-0.71653	1.22928	-0.397463	-2.95792	-0.937004	-1.59672	
-0.716151	1.22855	-0.398208	-2.95803	-0.938408	-1.59607	
-0.715589	1.22759	-0.398333	-2.95803	-0.939399	-1.59537	
-0.714857	1.22641	-0.398143	-2.95798	-0.940284	-1.59454	
-0.714125	1.22523	-0.39796	-2.95793	-0.941172	-1.59371	
-0.71339	1.22405	-0.397782	-2.95787	-0.942067	-1.59288	
-0.712659	1.22288	-0.397612	-2.95782	-0.942961	-1.59205	
-0.711927	1.22171	-0.397449	-2.95777	-0.943858	-1.59122	
-0.711195	1.22054	-0.397292	-2.95772	-0.94476	-1.59039	
-0.710464	1.21938	-0.397141	-2.95767	-0.945664	-1.58956	
-0.709732	1.21822	-0.396996	-2.95763	-0.946572	-1.58872	
-0.709001	1.21706	-0.396859	-2.95758	-0.947482	-1.58789	
-0.708277	1.21596	-0.396447	-2.95749	-0.948068	-1.58714	
-0.707417	1.21471	-0.395425	-2.9573	-0.948185	-1.58638	
-0.706457	1.21345	-0.394011	-2.95705	-0.947916	-1.58562	
-0.705425	1.21232	-0.392432	-2.95673	-0.947346	-1.58487	
-0.704356	1.21144	-0.390876	-2.95637	-0.946552	-1.58413	
-0.703294	1.2109	-0.389534	-2.956	-0.94563	-1.58344	
-0.702282	1.21079	-0.388592	-2.95564	-0.944679	-1.5828	
-0.701348	1.21115	-0.388112	-2.9553	-0.94374	-1.58222	
-0.700536	1.21195	-0.388125	-2.95499	-0.94286	-1.58173	
-0.699874	1.21318	-0.388629	-2.95472	-0.942072	-1.58135	
-0.699392	1.21475	-0.389572	-2.95452	-0.941391	-1.58109	
-0.699108	1.21653	-0.390765	-2.95437	-0.940775	-1.58099	
-0.699031	1.21842	-0.392077	-2.95427	-0.940204	-1.58106	
-0.699171	1.22021	-0.393252	-2.95422	-0.939609	-1.58132	
-0.699524	1.2218	-0.39414	-2.95421	-0.938964	-1.58178	
-0.700073	1.22303	-0.394518	-2.95424	-0.938202	-1.58242	
