-1,-1,-1,-1,-1,-1,-1,-1,-1,64.9704,-1,-1,30.7937,-1,-1,-1,-1,42.9194,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,64.1354,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90.5014,-1,-1
17.814,-1,-1,-1,-1,-1,-1,-1,12.6577,43.1232,83.5438,-1,93.555,-1,84.8571,-1,-1,87.2158,42.7446,60.5599
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,95.5127,-1,-1,-1,-1,93.6577,-1
-1,-1,-1,-1,-1,100.589,-1,-1,-1,-1,-1,-1,-1,95.3944,-1,-1,-1,-1,-1,104.177
27.7353,83.1187,22.6986,47.1142,50.4269,49.0523,62.6847,62.2578,-1,95.6722,52.9594,-1,66.8703,62.1546,103.186,-1,36.5364,58.7053,37.9254,40.3546
99.9329,53.1383,38.3102,65.0202,50.6983,67.918,76.2981,41.6112,62.9951,61.8735,53.4781,56.9121,99.5644,68.4086,19.8582,73.3379,98.8867,67.6142,63.223,-1
83.1483,77.8266,101.129,81.3414,103.657,73.3433,99.1285,57.9899,55.7345,66.5047,51.4052,51.68,-1,58.904,-1,-1,-1,35.5611,80.0573,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
59.7598,-1,-1,49.8227,52.4415,19.6273,14.7616,-1,67.8588,24.1268,93.0061,70.7292,82.2486,68.8194,81.4188,-1,87.331,39.166,85.0547,-1
-1,-1,-1,-1,-1,-1,-1,91.707,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
78.559,49.6984,-1,25.2152,88.6318,-1,51.8927,-1,-1,50.4783,75.8627,-1,86.2744,55.1856,65.2578,-1,-1,-1,19.9053,92.7236
58.748,43.3189,82.6174,-1,54.6937,44.7329,72.7802,-1,-1,54.6909,81.8523,68.5983,49.5047,83.2377,71.6609,6.4788,60.4593,44.682,90.4341,73.9337
67.8428,65.9365,104.441,64.4391,47.1642,42.8891,69.6383,-1,98.3767,74.9616,61.486,68.806,-1,92.0702,73.6676,-1,51.1729,-1,67.8227,75.9006
93.1568,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,104.859
99.9986,67.496,76.8654,45.934,58.5614,36.8595,99.6599,55.6009,64.2963,100.018,-1,76.584,85.1957,89.2585,85.6859,58.2553,60.8889,50.1848,80.9982,36.5425
80.4751,47.3289,82.7235,-1,51.317,63.1085,35.9387,49.2355,70.4545,99.7419,-1,69.9014,59.4794,47.5548,77.1052,65.7724,19.666,98.3902,51.8209,68.5168
78.2404,76.2537,45.4617,35.7797,58.8128,92.6297,101.035,90.0888,79.1557,62.5505,-1,55.0071,79.0358,39.2832,48.1989,70.7537,93.2146,58.8394,60.9077,19.545
92.7982,64.4366,77.7804,55.2589,98.278,21.9614,104.852,69.0819,95.0852,52.6426,-1,30.0006,42.5264,55.9973,83.9772,18.757,21.6317,64.4073,-1,85.3615
-1,-1,-1,-1,-1,-1,103.67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
