-0.671265	0.830324	-0.462874	1.91791	1.73858	0.868615	
-0.67241	0.830647	-0.462557	1.91745	1.7398	0.868373	
-0.673556	0.830974	-0.462246	1.917	1.74102	0.868132	
-0.674702	0.831305	-0.461942	1.91655	1.74224	0.867893	
-0.675847	0.83164	-0.461644	1.91609	1.74346	0.867656	
-0.676992	0.831979	-0.461353	1.91564	1.74468	0.867421	
-0.678136	0.832321	-0.461069	1.91518	1.7459	0.867188	
-0.679285	0.832668	-0.460789	1.91472	1.74712	0.866956	
-0.680429	0.833018	-0.460518	1.91427	1.74833	0.866726	
-0.681573	0.833372	-0.460253	1.91381	1.74954	0.866499	
-0.682538	0.833947	-0.460307	1.91342	1.75056	0.866307	
-0.683395	0.835022	-0.460941	1.91308	1.75146	0.866157	
-0.684102	0.836452	-0.461929	1.91279	1.75223	0.865958	
-0.68463	0.838121	-0.463124	1.91255	1.75285	0.865672	
-0.684963	0.839845	-0.464261	1.91234	1.75334	0.865215	
-0.685089	0.841513	-0.465202	1.91217	1.75369	0.864559	
-0.684997	0.842969	-0.465747	1.91204	1.75392	0.863656	
-0.684691	0.844139	-0.465838	1.91195	1.75401	0.862524	
-0.684185	0.844978	-0.465467	1.9119	1.75397	0.861205	
-0.6835	0.845454	-0.464665	1.91189	1.7538	0.859764	
-0.682654	0.845575	-0.463492	1.91193	1.75349	0.858257	
-0.681691	0.845415	-0.462139	1.91203	1.75305	0.856809	
-0.680647	0.845047	-0.460798	1.91219	1.75246	0.855548	
-0.679557	0.844559	-0.459658	1.91242	1.75173	0.854579	
-0.678465	0.844075	-0.458944	1.91273	1.75085	0.854014	
-0.67742	0.843707	-0.45887	1.91312	1.74984	0.853966	
-0.676278	0.843353	-0.459133	1.91359	1.74864	0.854195	
-0.675137	0.843002	-0.459402	1.91405	1.74743	0.854427	
-0.67399	0.842653	-0.459679	1.91452	1.74622	0.854661	
-0.672848	0.84231	-0.459961	1.91499	1.74501	0.854896	
-0.671706	0.841971	-0.46025	1.91546	1.7438	0.855133	
-0.670563	0.841635	-0.460545	1.91592	1.74259	0.855372	
-0.669419	0.841303	-0.460847	1.91639	1.74138	0.855612	
-0.668276	0.840975	-0.461155	1.91686	1.74016	0.855855	
-0.667133	0.840651	-0.46147	1.91732	1.73895	0.856099	
-0.666172	0.840423	-0.462052	1.91775	1.73783	0.856563	
-0.665335	0.840336	-0.463257	1.91822	1.73666	0.857527	
-0.664649	0.840301	-0.464853	1.91869	1.73551	0.858861	
-0.664141	0.840214	-0.466596	1.91914	1.73444	0.860441	
-0.663831	0.840002	-0.468281	1.91953	1.73352	0.862148	
-0.663725	0.839605	-0.469705	1.91984	1.7328	0.863848	
-0.663825	0.838961	-0.470663	1.92006	1.73234	0.865406	
-0.664131	0.838067	-0.471089	1.92016	1.73216	0.866762	
-0.664629	0.836956	-0.470951	1.92016	1.73226	0.86785	
-0.665299	0.83567	-0.470258	1.92005	1.73265	0.86863	
-0.666118	0.834281	-0.469073	1.91983	1.7333	0.869089	
-0.667055	0.832931	-0.467607	1.91952	1.73416	0.869283	
-0.668077	0.831717	-0.466012	1.91915	1.73519	0.86925	
-0.669146	0.83081	-0.464567	1.91874	1.73631	0.869083	
-0.67022	0.830306	-0.46344	1.91832	1.73746	0.868836	
-0.671265	0.830324	-0.462874	1.91791	1.73858	0.868615	
