-0.417816	1.09569	-0.25728	1.34439	1.42334	-0.174601	
-0.418918	1.09653	-0.257551	1.34368	1.42393	-0.175329	
-0.420019	1.09737	-0.257827	1.34296	1.42451	-0.176053	
-0.421121	1.09822	-0.258109	1.34225	1.4251	-0.176776	
-0.422222	1.09906	-0.258398	1.34153	1.42569	-0.177495	
-0.423323	1.09991	-0.258691	1.34081	1.42628	-0.178211	
-0.424423	1.10077	-0.258991	1.3401	1.42687	-0.178924	
-0.425529	1.10162	-0.259297	1.33937	1.42746	-0.179638	
-0.426629	1.10248	-0.259608	1.33865	1.42804	-0.180346	
-0.427729	1.10334	-0.259925	1.33793	1.42863	-0.181051	
-0.428756	1.10386	-0.259953	1.33726	1.42918	-0.181691	
-0.429861	1.10389	-0.25947	1.33653	1.42978	-0.18237	
-0.431	1.10351	-0.25866	1.33576	1.43041	-0.182971	
-0.432124	1.10279	-0.257647	1.33498	1.43107	-0.183426	
-0.43319	1.10184	-0.256654	1.33421	1.43175	-0.183635	
-0.434159	1.10074	-0.255798	1.33348	1.43243	-0.183553	
-0.434987	1.09961	-0.255245	1.3328	1.4331	-0.183112	
-0.43564	1.09849	-0.255046	1.3322	1.43374	-0.182317	
-0.436097	1.09744	-0.255213	1.33171	1.43432	-0.181199	
-0.436333	1.0965	-0.255727	1.33134	1.43482	-0.179811	
-0.436345	1.09568	-0.256543	1.33112	1.43522	-0.178208	
-0.43614	1.09496	-0.257512	1.33104	1.43549	-0.176515	
-0.435722	1.0943	-0.258479	1.33113	1.4356	-0.174857	
-0.435106	1.09368	-0.259293	1.33138	1.43554	-0.173346	
-0.434324	1.09302	-0.259768	1.33179	1.4353	-0.172109	
-0.433409	1.09228	-0.259729	1.33236	1.43486	-0.171276	
-0.43231	1.09142	-0.259414	1.33307	1.43427	-0.170565	
-0.431211	1.09056	-0.259106	1.33379	1.43368	-0.169851	
-0.430107	1.0897	-0.258802	1.3345	1.43309	-0.169132	
-0.429008	1.08885	-0.258505	1.33522	1.4325	-0.168413	
-0.427909	1.088	-0.258213	1.33593	1.43191	-0.16769	
-0.426809	1.08716	-0.257928	1.33664	1.43131	-0.166965	
-0.425708	1.08631	-0.257648	1.33735	1.43072	-0.166237	
-0.424608	1.08547	-0.257374	1.33806	1.43013	-0.165506	
-0.423508	1.08463	-0.257105	1.33876	1.42954	-0.164773	
-0.42249	1.08388	-0.256633	1.33945	1.42893	-0.164337	
-0.421409	1.0831	-0.255666	1.34025	1.42818	-0.164353	
-0.420307	1.0824	-0.2544	1.34112	1.42732	-0.16474	
-0.41922	1.0819	-0.253035	1.34201	1.42641	-0.165417	
-0.418186	1.08167	-0.251741	1.34291	1.42549	-0.166305	
-0.417247	1.08178	-0.25068	1.34374	1.42461	-0.167311	
-0.41644	1.08228	-0.250014	1.34449	1.42382	-0.168337	
-0.41579	1.08318	-0.249793	1.34512	1.42314	-0.169341	
-0.415326	1.08444	-0.250037	1.3456	1.42261	-0.170271	
-0.415065	1.08601	-0.250735	1.34591	1.42224	-0.171093	
-0.415019	1.08781	-0.251829	1.34605	1.42205	-0.171787	
-0.41519	1.08972	-0.253144	1.34601	1.42203	-0.172392	
-0.41557	1.0916	-0.254551	1.34581	1.42217	-0.172924	
-0.41615	1.09331	-0.255816	1.34546	1.42245	-0.173446	
-0.416909	1.09471	-0.256793	1.34497	1.42285	-0.173983	
-0.417816	1.09569	-0.25728	1.34439	1.42334	-0.174601	
