-1,1.42268,38.4593,-1,35.5799,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
58.9485,-1,-1,-1,-1,-1,-1,56.1317,61.1289,-1,-1,-1,-1,56.9771,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.2272,-1,56.3442
-1,-1,-1,-1,-1,-1,-1,-1,71.7178,-1,-1,60.2777,42.1921,26.9346,-1
-1,-1,-1,-1,-1,-1,31.8956,-1,-1,40.2212,38.1722,-1,44.8511,57.3282,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,46.0721,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,91.4813,-1,-1,-1,-1,-1,-1,17.8112,-1,-1
-1,-1,-1,-1,59.4956,24.871,14.6736,-1,51.9666,75.6033,-1,-1,-1,-1,-1
-1,-1,-1,48.708,-1,34.5235,-1,-1,34.4551,-1,-1,-1,-1,-1,-1
-1,106.925,-1,-1,42.4405,82.8047,-1,-1,-1,109.352,24.1385,-1,-1,31.7097,54.747
-1,54.1819,-1,73.3773,-1,-1,-1,99.1514,-1,-1,-1,-1,-1,-1,-1
-1,-1,44.2711,73.5946,39.6586,43.3598,-1,108.885,-1,-1,-1,-1,-1,-1,-1
-1,11.0458,20.0311,104.951,96.2435,43.8412,-1,-1,-1,-1,-1,-1,76.4128,-1,-1
109.154,28.419,6.12302,65.581,-1,-1,-1,22.9297,63.5608,-1,42.4716,40.56,101.617,98.7377,34.6697
110.406,-1,-1,111.076,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,110.182,112.04,48.6171,-1,113.484,-1,-1,-1,-1,-1,74.6622,-1,5.00495,41.1605
58.6464,111.5,43.3187,114.727,-1,116.525,-1,19.8422,-1,-1,68.7335,35.4267,-1,74.4336,-1
9.40788,-1,-1,79.4949,-1,81.3524,-1,-1,-1,-1,42.5023,-1,-1,-1,114.782
102.305,17.778,-1,-1,-1,52.1933,-1,41.4072,-1,109.556,-1,-1,42.7335,-1,-1
-1,-1,110.301,119.345,-1,41.2227,40.5851,-1,73.4393,109.924,-1,3.10984,-1,-1,43.1467
-1,111.061,-1,119.46,-1,119.107,119.819,-1,40.8407,116.68,108.863,91.4012,71.4829,44.0698,-1
41.0561,-1,-1,42.9923,-1,116.53,-1,108.111,38.6748,-1,-1,41.4976,109.604,-1,-1
44.9427,-1,-1,-1,87.6884,-1,-1,-1,19.9588,-1,-1,42.2655,23.9845,101.647,-1
-1,-1,-1,43.8246,119.074,-1,44.0389,-1,-1,42.815,40.6523,83.5738,71.2418,-1,6.00132
41.3375,39.2412,-1,-1,91.4118,-1,-1,-1,114.899,93.1277,-1,-1,33.4006,82.2209,-1
44.57,116.211,117.992,-1,116.493,40.7161,58.1516,-1,111.223,-1,-1,-1,63.459,-1,64.2076
77.2887,-1,-1,-1,120.045,-1,41.191,-1,-1,8.08613,-1,-1,-1,-1,-1
-1,113.504,87.4685,25.8933,105.404,78.0877,-1,-1,-1,-1,-1,103.242,25.1934,38.6222,111.236
115.332,-1,119.112,72.2279,96.061,-1,41.4336,-1,48.0233,112.716,-1,82.1426,108.96,-1,-1
75.2191,106.599,-1,-1,-1,47.0526,-1,-1,-1,111.684,38.7608,81.1865,75.3656,-1,-1
-1,-1,26.5079,95.9324,-1,69.7579,14.7077,106.385,41.5017,112.168,109.756,56.8994,112.568,-1,-1
-1,53.9128,111.277,-1,-1,-1,-1,-1,-1,112.332,113.748,-1,116.616,-1,-1
119.783,110.582,-1,-1,-1,-1,110.616,40.7455,109.96,-1,86.8036,-1,94.6717,-1,52.4511
54.7039,-1,-1,54.2477,-1,112.761,102.554,-1,87.4863,-1,112.514,105.719,112.526,-1,45.3175
91.4434,-1,86.6188,-1,-1,71.9835,-1,-1,97.3732,113.424,118.751,-1,68.56,71.6515,118.294
112.991,-1,-1,119.649,-1,-1,-1,-1,112.117,119.117,108.694,-1,119.864,-1,114.525
82.8958,-1,115.153,117.493,-1,-1,44.6975,120.193,118.659,-1,110.363,15.0377,119.46,43.1727,-1
-1,-1,-1,64.1837,-1,44.2508,-1,114.618,-1,-1,-1,-1,-1,-1,-1
-1,-1,103.538,20.498,-1,87.7622,47.5913,111.097,6.16844,102.405,101.545,-1,120.192,118.362,82.4478
110.081,112.534,-1,114.087,-1,115.866,56.3692,-1,53.939,107.629,114.074,-1,119.395,87.6279,20.0948
77.7879,-1,-1,-1,-1,22.2883,-1,41.6824,-1,-1,113.508,-1,102.974,-1,113.414
-1,83.5253,86.6347,81.6046,110.839,-1,42.326,120.195,-1,118.198,120.147,112.963,78.1387,-1,82.6075
-1,-1,109.887,-1,84.3746,-1,118.897,79.0055,-1,117.752,-1,40.5458,-1,43.2404,120.006
65.1108,72.6555,77.6176,43.5538,70.2224,63.1337,110.067,98.2908,-1,116.195,93.036,120.136,98.6951,105.764,-1
-1,-1,-1,-1,-1,-1,-1,114.165,-1,120.156,120.165,-1,120.196,73.9583,115.848
23.0598,-1,102.761,-1,-1,92.7896,118.509,-1,-1,120.162,116.565,109.845,119.883,-1,-1
116.723,113.275,-1,20.8458,-1,120.197,119.58,109.469,-1,119.745,112.601,119.745,111.336,-1,74.5151
118.451,42.8352,43.1424,113.012,-1,118.308,118.963,-1,112.385,113.42,117.906,-1,110.756,78.9242,-1
-1,-1,116.963,116.598,85.0531,120.118,119.693,115.828,-1,119.736,120.174,-1,-1,116.34,120.039
