-1,45.5052,-1,10.279,-1,-1,-1,24.9776,-1,-1,-1,-1,-1,-1,-1
-1,55.9573,46.1226,38.0614,7.19147,-1,-1,-1,-1,-1,61.8769,-1,-1,47.1153,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,82.9483,68.3384,-1
-1,28.5179,70.2908,50.8829,-1,-1,-1,-1,-1,-1,-1,-1,108.245,69.7968,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
120.269,-1,11.0108,49.0494,67.3368,98.9669,105.858,75.3017,-1,-1,12.0962,-1,61.7308,-1,-1
-1,-1,-1,57.3949,43.8368,-1,-1,-1,95.919,-1,-1,-1,44.4249,-1,14.7177
29.4306,-1,96.5431,-1,72.0604,90.402,37.7582,-1,-1,60.3122,54.0645,45.8377,83.7978,-1,-1
-1,2.25873,54.2875,-1,-1,-1,-1,-1,-1,-1,45.9496,-1,33.6977,-1,50.0882
-1,60.3221,46.2657,-1,-1,-1,-1,-1,-1,-1,-1,77.1462,-1,-1,-1
-1,-1,10.8817,-1,-1,-1,35.6469,-1,56.0414,-1,-1,56.3811,-1,-1,-1
30.9799,-1,-1,48.0545,-1,114.838,58.9755,-1,-1,-1,-1,56.1064,46.5393,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121.843
-1,49.1815,-1,41.9302,39.0854,-1,103.964,50.2568,-1,15.3372,-1,-1,-1,-1,35.6109
-1,118.57,91.0854,48.0476,-1,-1,-1,84.2796,-1,50.6943,-1,-1,-1,-1,-1
53.0822,-1,108.482,-1,7.23232,-1,-1,-1,52.3243,19.146,-1,-1,-1,95.7192,-1
68.7318,-1,-1,-1,-1,-1,64.3694,56.1415,-1,-1,52.2909,26.4982,-1,-1,-1
-1,-1,-1,-1,-1,121.7,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,2.94218,-1,55.0721,50.6351,-1,-1,62.5285,117.145,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,57.8297,-1,-1,-1,-1,44.6926
-1,54.5854,-1,-1,109.45,-1,-1,-1,-1,54.7826,54.7426,-1,-1,56.8771,-1
-1,53.478,-1,56.2123,-1,68.6443,54.5995,-1,-1,65.6229,-1,18.8167,57.4459,-1,44.9107
-1,-1,-1,-1,-1,-1,36.4427,81.2657,53.7616,-1,56.7651,62.7242,11.2051,-1,-1
-1,-1,94.3691,-1,49.4473,70.7056,-1,-1,-1,-1,-1,57.0445,-1,-1,25.5249
-1,77.5888,-1,-1,47.0019,45.7177,100.901,-1,-1,-1,96.5144,-1,-1,-1,43.7914
37.8617,-1,-1,-1,-1,38.2344,-1,-1,44.5588,-1,-1,19.107,-1,-1,-1
-1,17.3226,-1,107.099,-1,-1,63.9426,-1,44.6095,60.4182,-1,-1,94.7571,-1,-1
-1,61.7917,-1,15.0729,-1,57.492,72.8552,-1,-1,-1,-1,-1,55.1168,-1,-1
-1,-1,-1,-1,-1,-1,32.9064,-1,57.3218,70.6594,21.0305,-1,-1,-1,-1
74.6677,107.568,-1,55.5524,-1,-1,-1,80.5832,-1,61.441,-1,71.2739,-1,-1,30.7252
-1,-1,-1,-1,-1,-1,-1,-1,63.8228,87.492,-1,-1,-1,-1,-1
50.1597,-1,24.7946,-1,54.7932,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,57.6352,-1,-1,49.3026,62.1771,-1,58.7727,102.61,-1,82.2197,72.586
-1,-1,16.9499,-1,-1,90.5981,-1,-1,-1,-1,93.7073,-1,-1,23.3604,-1
28.4011,-1,-1,93.8145,-1,-1,-1,-1,-1,49.3234,52.7516,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16.5423,101.712
-1,-1,-1,55.2586,66.5753,-1,60.53,-1,-1,-1,53.917,-1,50.1974,-1,59.0384
-1,101.477,52.8771,44.952,96.1302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,82.2789,-1,9.76928,-1,-1,-1,-1,-1,-1,43.7266,-1,20.1733
53.1014,-1,-1,70.8916,-1,-1,38.56,48.9388,47.7464,59.9443,-1,-1,-1,-1,36.8244
-1,50.3929,-1,-1,74.2648,25.223,56.4982,106.117,44.0109,38.946,44.588,-1,8.65083,-1,34.3728
-1,-1,-1,-1,22.7022,-1,-1,77.6821,39.97,-1,-1,53.7867,110.352,-1,-1
-1,-1,-1,-1,-1,121.475,-1,-1,-1,-1,59.2313,101.003,-1,-1,35.9774
-1,-1,-1,34.3769,20.6956,-1,-1,-1,21.3497,67.9145,80.837,97.3637,-1,-1,12.5389
-1,-1,-1,-1,93.552,-1,-1,-1,-1,85.323,-1,-1,-1,-1,-1
41.0631,55.5548,-1,-1,25.254,-1,-1,-1,-1,-1,-1,-1,28.7719,-1,-1
-1,45.608,-1,75.2455,77.7513,-1,35.7103,20.1233,-1,-1,-1,45.5787,-1,-1,83.6759
-1,-1,-1,-1,31.239,-1,102.684,-1,5.17436,-1,58.1194,-1,44.4929,-1,-1
-1,4.69787,-1,-1,38.0411,81.9335,-1,102.375,50.7623,-1,-1,-1,36.5871,-1,-1
27.6199,66.6186,23.8221,-1,41.439,-1,82.596,-1,-1,-1,-1,-1,65.9843,60.3033,-1
93.8266,87.4021,-1,15.8208,-1,86.2711,34.5941,-1,-1,-1,-1,22.0028,26.3222,58.6255,7.75423
-1,-1,-1,122.32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49.6265,-1,63.3484,53.603,25.7174,28.3275,-1,66.8047,84.4604,-1,-1,41.916,55.1356,52.0681,-1
64.1565,57.3027,119.787,79.6877,-1,72.5621,96.4317,-1,-1,-1,-1,-1,-1,74.8273,-1
-1,-1,114.918,82.5149,-1,-1,71.3034,-1,54.0317,53.0103,56.9434,-1,-1,-1,-1
57.9607,53.9278,-1,-1,-1,-1,106.854,-1,-1,-1,-1,-1,-1,-1,-1
-1,80.8959,60.9249,73.8762,-1,-1,-1,-1,-1,-1,30.4581,-1,-1,-1,-1
56.3801,31.9004,82.5784,55.8382,-1,58.2967,-1,-1,99.627,19.835,62.0603,-1,-1,11.5091,38.7564
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121.827,-1
-1,20.3313,59.8264,76.7086,111.779,-1,-1,-1,-1,-1,-1,-1,23.7268,65.8036,40.0253
17.121,-1,-1,84.597,-1,60.2099,71.1081,95.5065,-1,52.3723,-1,-1,-1,-1,27.3278
30.5109,58.1393,56.0664,73.5552,-1,-1,-1,-1,-1,48.4308,-1,-1,-1,-1,-1
66.9949,55.5464,120.32,85.6481,-1,-1,-1,27.6565,58.6794,-1,74.1748,-1,-1,-1,7.55177
-1,-1,-1,-1,34.3712,-1,79.44,-1,81.5709,-1,30.9407,36.7667,-1,-1,-1
48.9969,-1,-1,59.8994,-1,-1,6.99655,-1,78.3919,-1,43.4575,111.515,-1,80.191,-1
-1,-1,116.563,-1,-1,64.8161,-1,-1,-1,-1,-1,96.4545,-1,71.3495,-1
95.012,-1,33.9124,-1,-1,-1,67.6277,78.1753,73.3896,-1,-1,53.0876,-1,-1,-1
