-1,-1,56.8339,-1,-1,-1,18.9199,-1,-1,-1
-1,-1,42.1846,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,11.8763,26.6616,63.4324,-1
-1,-1,-1,49.9663,44.9052,60.5227,-1,-1,-1,-1
-1,48.1707,-1,-1,-1,-1,-1,44.1136,-1,63.7562
-1,-1,64.1113,-1,43.4456,63.3495,-1,-1,-1,55.889
-1,-1,-1,-1,-1,-1,71.5749,-1,-1,-1
-1,-1,-1,8.86352,68.6646,-1,-1,31.0273,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,28.6631,10.8479,48.0804,-1,-1,40.0722,38.0288,-1,-1
69.0037,118.564,-1,-1,6.02801,-1,-1,29.6511,-1,60.0091
11.8196,45.0567,-1,-1,-1,-1,-1,44.7353,-1,-1
-1,-1,-1,-1,52.764,47.4368,-1,85.5645,-1,-1
5.33958,-1,57.7523,-1,38.828,31.4842,-1,-1,39.139,49.5872
-1,-1,-1,-1,60.4817,108.492,22.813,-1,38.8744,-1
-1,-1,-1,-1,44.8382,-1,74.2774,104.448,-1,25.9804
88.4962,-1,-1,33.7445,47.751,-1,-1,-1,-1,-1
44.2332,-1,25.9531,-1,-1,-1,-1,-1,-1,-1
53.4144,73.6607,-1,7.8405,72.4945,-1,-1,-1,-1,-1
32.9158,59.3094,-1,-1,-1,26.785,50.3417,25.1345,-1,-1
-1,-1,41.2424,-1,46.8725,-1,-1,46.336,55.7962,59.6849
-1,-1,-1,-1,-1,7.83713,-1,-1,-1,33.8652
-1,-1,-1,-1,-1,-1,-1,104.932,-1,-1
-1,-1,49.9916,-1,31.614,57.3916,-1,43.0682,-1,-1
-1,-1,27.9095,-1,-1,61.4665,-1,85.2456,-1,-1
-1,-1,84.6308,-1,-1,-1,-1,62.4566,-1,-1
34.1353,120.646,-1,-1,-1,63.1614,-1,73.2182,-1,-1
-1,120.648,-1,-1,-1,-1,-1,74.1712,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,65.5528
8.43058,-1,-1,-1,-1,90.9462,-1,74.6159,-1,52.2221
-1,-1,-1,-1,-1,-1,-1,-1,-1,121.96
-1,-1,-1,27.1841,17.829,-1,-1,-1,-1,12.4082
-1,46.9313,43.9129,-1,-1,-1,-1,30.6026,-1,47.9392
-1,-1,-1,-1,-1,-1,-1,68.1838,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,69.1268,58.4455
38.2468,-1,-1,-1,-1,-1,-1,52.7471,47.1611,53.4739
27.339,-1,70.0046,44.1016,53.9419,50.6382,-1,46.9466,-1,-1
-1,-1,-1,64.658,-1,-1,-1,-1,-1,-1
-1,56.335,7.23175,62.0228,-1,45.132,13.4426,46.7494,-1,-1
-1,46.58,-1,32.449,-1,-1,-1,97.808,-1,36.5489
-1,119.634,80.2895,59.3833,-1,-1,-1,57.6878,-1,-1
-1,-1,-1,-1,41.6799,92.3822,-1,-1,56.239,-1
-1,-1,-1,-1,-1,102.769,-1,-1,-1,15.1056
20.8824,-1,-1,75.4595,-1,59.9432,4.41442,-1,-1,119.036
-1,-1,-1,35.1369,-1,-1,-1,-1,-1,56.4584
115.127,41.8002,-1,-1,49.9586,-1,32.4024,-1,-1,-1
91.1883,-1,-1,80.3072,92.2665,-1,-1,-1,-1,33.5091
118.768,-1,-1,-1,-1,5.89142,80.2907,-1,-1,-1
-1,44.8608,63.0195,-1,-1,62.9565,120.822,27.8578,41.0705,-1
-1,82.0632,-1,53.2881,-1,-1,-1,1.57675,-1,42.1824
98.8849,-1,-1,-1,-1,12.5537,-1,-1,-1,32.71
40.1644,-1,-1,-1,-1,-1,74.5495,-1,-1,-1
41.5501,56.0842,48.7406,-1,89.4241,-1,-1,-1,42.5624,-1
