-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45.2415,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41.2713,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,52.485,-1,-1,-1,-1,-1,55.8303,-1,45.3529,-1
-1,-1,-1,-1,-1,61.6334,3.85553,64.0495,-1,65.8299,-1,-1,-1,49.2556,-1,-1,-1,35.3487,71.7933,44.3106
-1,-1,58.9158,-1,50.8197,-1,58.3674,-1,-1,56.6077,-1,25.5199,-1,-1,-1,60.7077,-1,-1,44.5164,-1
-1,-1,-1,40.1242,-1,-1,56.005,-1,-1,42.843,-1,-1,-1,-1,-1,44.7634,-1,-1,70.1367,73.8848
-1,-1,-1,-1,10.1786,-1,55.5483,-1,49.0633,12.8763,17.9795,-1,3.4381,-1,-1,-1,-1,-1,-1,-1
42.1989,-1,66.5059,-1,-1,-1,-1,-1,-1,55.1211,47.9644,-1,-1,-1,-1,-1,-1,25.3791,-1,-1
-1,-1,-1,-1,-1,-1,-1,50.2599,-1,58.281,-1,16.9327,-1,-1,-1,42.8397,-1,-1,69.0284,-1
-1,-1,3.78211,54.7584,-1,-1,-1,53.2923,17.0717,55.4299,-1,-1,36.6545,-1,-1,-1,-1,-1,-1,-1
88.7344,28.6769,49.2428,43.8263,46.7005,-1,-1,-1,46.7711,47.538,-1,58.7087,-1,-1,-1,40.1707,-1,-1,-1,-1
5.38885,49.9039,-1,-1,40.5945,-1,-1,-1,-1,89.1267,60.5016,40.2884,7.21277,52.3808,-1,22.6347,32.7187,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,46.0853,34.0931,58.8606,78.6001,31.1025,50.5066,-1,-1,-1,26.9467,-1,-1
-1,-1,11.3061,-1,11.3997,-1,-1,43.0592,88.7117,-1,48.247,-1,52.5985,60.4557,89.1554,31.783,-1,57.5514,-1,-1
64.2786,-1,57.1048,53.5029,9.12172,-1,-1,-1,-1,-1,-1,-1,89.1326,22.1954,-1,-1,53.1406,-1,-1,27.6453
-1,-1,52.0477,78.3397,-1,-1,40.996,-1,-1,-1,-1,-1,56.862,-1,-1,-1,84.3151,34.1853,-1,-1
-1,-1,65.3801,-1,-1,-1,32.44,65.2402,-1,-1,0.888161,-1,70.8989,-1,-1,-1,3.53317,-1,-1,-1
-1,-1,66.315,69.1909,-1,54.7009,-1,-1,79.3916,-1,-1,54.2768,-1,31.6037,20.4965,-1,55.4981,17.4593,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,52.139,-1,-1,-1,54.046,89.3541,18.6601,50.5053,41.8452,76.1106,53.0202,-1
55.9052,-1,39.581,40.0971,-1,32.026,53.7225,11.8051,60.208,-1,-1,45.2794,27.5424,36.3204,-1,-1,-1,82.5921,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,67.1339,-1,-1,-1,-1,-1
