-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,47.5265,-1,-1,-1,-1,-1,-1,-1,45.5095,-1,-1,-1
-1,-1,-1,-1,-1,45.7818,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,57.595,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14.2977,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,58.426,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
63.3157,-1,-1,91.1833,63.9725,-1,-1,-1,62.6974,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,42.829,8.78393,-1,-1,29.1199,-1,-1,-1,-1,-1,-1,-1,-1,50.1241,51.4563
-1,64.0124,-1,-1,-1,-1,3.11881,83.4339,-1,-1,6.91735,-1,37.3489,-1,1.42364,-1,-1,58.9303,-1,49.4955
53.1835,85.7758,-1,-1,-1,-1,-1,3.66048,-1,-1,-1,-1,-1,-1,58.3695,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,108.725,-1,-1,-1,-1,-1,-1,-1,-1
38.5569,-1,13.7998,-1,-1,-1,-1,79.8845,-1,-1,-1,59.8716,42.4846,62.4017,72.4527,-1,-1,40.4806,-1,-1
-1,43.1365,-1,53.956,-1,51.3044,59.6892,49.0197,50.3286,-1,-1,-1,-1,92.2466,-1,-1,-1,69.8011,-1,-1
4.48628,-1,45.5324,-1,43.3277,58.5522,-1,-1,44.8549,58.8895,-1,-1,59.2623,-1,3.0621,-1,68.2935,42.6578,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,107.18,-1,-1,-1,-1,-1,-1,-1,-1,-1
49.6546,-1,47.0921,-1,57.9967,62.195,13.1104,42.0696,-1,49.9146,47.5324,-1,64.4009,48.2062,64.9574,45.347,24.7396,34.62,-1,-1
-1,-1,107.751,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,108.623,-1,-1,-1,-1,-1,-1
43.0132,42.7632,-1,-1,59.8201,45.247,-1,45.8093,78.1046,25.6248,-1,-1,48.8126,75.6539,-1,-1,47.649,45.5998,-1,104.791
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,98.2787,-1,-1,-1,-1,-1,-1,-1
105.537,-1,-1,-1,-1,39.0964,-1,-1,-1,57.7941,-1,-1,94.7692,-1,-1,-1,-1,22.9584,64.4963,-1
46.7038,-1,70.2514,44.031,-1,-1,39.0277,63.7742,-1,-1,64.4631,-1,61.7552,-1,-1,-1,74.0866,67.3626,-1,63.1276
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,102.73,-1,-1
74.3633,-1,-1,-1,-1,-1,27.0054,50.0433,-1,43.1764,-1,36.7299,-1,-1,44.3416,56.0722,-1,43.0494,43.2968,-1
-1,34.3128,-1,54.3852,77.6707,51.0402,41.5927,-1,-1,54.8165,3.45437,-1,-1,-1,-1,-1,-1,-1,50.2415,-1
18.5119,42.8994,-1,47.1975,-1,48.7054,-1,-1,-1,79.053,56.1408,15.3697,-1,37.8456,-1,61.5758,7.31879,-1,-1,71.8291
64.769,2.4549,-1,-1,62.0675,-1,52.0954,-1,-1,-1,54.5523,61.9531,43.3761,29.2008,-1,-1,72.3794,-1,-1,52.2914
