-0.486615	1.14874	-0.381211	0.347206	1.05138	2.30776	
-0.487788	1.14891	-0.380794	0.346959	1.05111	2.30662	
-0.488961	1.14908	-0.380383	0.346711	1.05085	2.30548	
-0.490135	1.14925	-0.379979	0.346461	1.0506	2.30434	
-0.491309	1.14943	-0.37958	0.346211	1.05034	2.3032	
-0.492483	1.14961	-0.379188	0.345959	1.05009	2.30206	
-0.493656	1.14979	-0.378802	0.345707	1.04984	2.30092	
-0.494835	1.14998	-0.37842	0.345452	1.04959	2.29978	
-0.49601	1.15017	-0.378047	0.345197	1.04935	2.29865	
-0.497184	1.15036	-0.377679	0.344941	1.0491	2.29752	
-0.498186	1.15077	-0.377588	0.344728	1.04887	2.29654	
-0.499098	1.15166	-0.37797	0.344542	1.04862	2.29564	
-0.499875	1.15288	-0.378629	0.34441	1.04827	2.29482	
-0.500486	1.15433	-0.379435	0.344345	1.04781	2.29409	
-0.50091	1.15585	-0.38016	0.344367	1.04717	2.29345	
-0.501133	1.15732	-0.380685	0.344482	1.04633	2.29291	
-0.501139	1.15862	-0.380843	0.344702	1.04526	2.29246	
-0.500927	1.15966	-0.380594	0.345022	1.044	2.29212	
-0.500509	1.1604	-0.379942	0.345429	1.04258	2.2919	
-0.499899	1.16083	-0.378932	0.345905	1.04108	2.29181	
-0.499117	1.16095	-0.377625	0.346435	1.03955	2.29185	
-0.498201	1.16083	-0.376204	0.346982	1.03811	2.29204	
-0.497187	1.16053	-0.374856	0.347512	1.03688	2.29241	
-0.496109	1.16015	-0.373757	0.347995	1.03594	2.29296	
-0.495011	1.15979	-0.373114	0.348398	1.03541	2.2937	
-0.493943	1.15956	-0.373124	0.348684	1.03538	2.29462	
-0.492766	1.15936	-0.373489	0.34894	1.03563	2.29575	
-0.491589	1.15917	-0.37386	0.349194	1.03587	2.29688	
-0.490408	1.15898	-0.374239	0.349449	1.03612	2.29802	
-0.489232	1.15879	-0.374622	0.349701	1.03637	2.29916	
-0.488056	1.15861	-0.375012	0.349952	1.03662	2.30029	
-0.48688	1.15843	-0.375408	0.350202	1.03688	2.30143	
-0.485704	1.15825	-0.37581	0.350451	1.03714	2.30257	
-0.484528	1.15808	-0.376218	0.350699	1.0374	2.30371	
-0.483353	1.15791	-0.376632	0.350946	1.03766	2.30486	
-0.482357	1.15782	-0.377307	0.3511	1.03813	2.30593	
-0.48147	1.15787	-0.378613	0.351122	1.03909	2.30712	
-0.480724	1.15798	-0.380325	0.351028	1.04042	2.30834	
-0.480146	1.15803	-0.382213	0.350838	1.042	2.30952	
-0.479757	1.15796	-0.384079	0.35057	1.04372	2.31059	
-0.479568	1.1577	-0.385722	0.350248	1.04546	2.31149	
-0.479583	1.15719	-0.38694	0.3499	1.04709	2.31217	
-0.479804	1.15642	-0.387665	0.349536	1.04855	2.31259	
-0.480221	1.15541	-0.387851	0.349175	1.04977	2.31273	
-0.480817	1.15422	-0.387493	0.348828	1.05071	2.3126	
-0.48157	1.15289	-0.386639	0.348505	1.05134	2.3122	
-0.482455	1.15158	-0.385473	0.348205	1.05169	2.31156	
-0.483438	1.15037	-0.384129	0.34793	1.05181	2.31075	
-0.484486	1.14942	-0.382857	0.347672	1.05176	2.3098	
-0.485557	1.14884	-0.381809	0.347434	1.05158	2.30878	
-0.486615	1.14874	-0.381211	0.347206	1.05138	2.30776	
