-1,-1,47.5289,-1,-1,-1,-1,-1,-1,-1,54.5178,-1,-1,-1,-1
-1,-1,-1,29.6732,-1,-1,-1,-1,-1,-1,-1,52.1786,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,48.9017,61.2687,92.7628,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,27.3613,-1,-1,-1,-1,-1,-1,-1,-1,56.6613,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,101.336,-1,-1,-1,-1,-1,-1
-1,45.3175,83.5514,92.7729,-1,64.199,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,115.99,-1,54.2411,-1,-1,-1,-1,-1,71.7332,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,40.7057,-1,-1,-1,-1,-1,82.569,-1,-1
-1,-1,43.0011,-1,-1,6.96154,69.7466,13.7049,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,43.1131,-1,-1,-1,14.8135,-1,-1,-1,-1,-1,-1
-1,36.6431,-1,-1,-1,-1,-1,-1,-1,-1,-1,66.7317,-1,9.6647,-1
-1,-1,-1,61.8692,-1,-1,-1,-1,-1,114.751,-1,-1,-1,-1,-1
81.3907,-1,-1,-1,-1,-1,112.456,-1,45.6583,27.8232,-1,-1,-1,78.5666,22.995
112.875,-1,-1,-1,-1,-1,-1,-1,51.255,-1,-1,-1,71.914,-1,-1
105.512,-1,-1,-1,-1,-1,58.543,30.7471,-1,-1,-1,83.6261,-1,102.677,11.2017
-1,-1,-1,-1,4.41147,-1,-1,96.0728,-1,-1,-1,2.6346,-1,-1,-1
-1,51.4085,-1,-1,115.866,-1,63.814,-1,-1,-1,-1,-1,-1,24.0651,61.5942
-1,-1,31.3443,-1,-1,-1,54.846,-1,60.4276,-1,-1,-1,22.2266,-1,-1
31.5089,-1,-1,-1,112.88,-1,86.4555,-1,-1,-1,-1,-1,60.704,-1,-1
-1,115.66,-1,-1,-1,-1,41.4378,-1,-1,-1,-1,94.9362,-1,-1,-1
-1,-1,-1,-1,-1,3.27775,84.9037,-1,-1,47.5028,-1,-1,109.897,-1,13.6361
112.623,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,110.679,-1,-1,-1,-1,-1,-1,-1,-1,36.3606
-1,-1,-1,-1,103.217,69.5711,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,42.4845,-1,114.926,-1,-1,-1,74.3853,-1,-1,-1,-1,-1,-1,-1
73.5093,-1,13.3658,-1,-1,-1,-1,56.1975,-1,-1,-1,-1,-1,87.2435,-1
-1,-1,-1,40.4376,56.9235,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,79.0749,6.71464,-1,-1,-1,-1,-1
-1,-1,-1,-1,115.985,-1,102.464,-1,-1,-1,44.9633,-1,-1,-1,-1
