47.2784,15.332,-1,58.6338,69.4044,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
25.5991,-1,-1,-1,-1,-1,-1,-1,15.3048,37.6906,-1,43.4228,-1,-1,-1,-1,-1,-1,46.9001,-1
-1,-1,-1,-1,-1,54.0898,-1,-1,42.7231,-1,-1,56.5553,18.1448,-1,-1,73.8796,-1,-1,27.3668,-1
50.0006,-1,-1,-1,-1,-1,-1,-1,-1,102.724,-1,-1,98.5851,-1,-1,84.6536,-1,-1,33.6613,39.2769
-1,-1,-1,-1,-1,55.6366,-1,-1,-1,-1,-1,77.0834,-1,13.9437,8.69573,65.6049,3.76824,-1,-1,40.047
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40.4767,-1,-1,-1,-1,52.74,-1,57.5523,-1,54.9583
-1,-1,69.5424,-1,5.33368,-1,53.4029,-1,-1,61.4049,32.036,52.8001,-1,-1,-1,71.0694,-1,41.1549,-1,57.3516
-1,17.9947,-1,-1,14.009,-1,-1,46.5585,-1,47.6931,4.64968,41.7977,-1,-1,-1,-1,-1,-1,-1,54.7595
-1,-1,-1,62.0185,61.6825,-1,3.91235,-1,-1,102.896,-1,57.3609,28.0153,-1,-1,-1,-1,101.124,-1,-1
-1,60.1081,49.4507,-1,-1,-1,26.8845,64.1852,-1,101.94,-1,6.07924,40.0597,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100.232,-1,-1,-1,-1,-1
48.1831,-1,-1,-1,61.2422,-1,-1,48.9984,50.3099,35.4109,-1,7.95417,92.8795,29.3567,49.3237,-1,-1,25.3765,20.5196,14.5979
62.6579,36.4785,-1,61.0043,76.2103,88.4896,-1,60.7192,-1,64.8362,-1,63.8156,43.5341,45.8685,-1,-1,-1,-1,-1,-1
-1,61.9514,62.5156,-1,-1,97.4488,64.3072,20.8794,-1,61.525,74.9799,49.3027,100.52,68.3815,60.215,108.136,-1,53.279,-1,-1
47.1307,-1,35.5812,-1,-1,52.9938,-1,-1,65.3066,-1,36.0409,100.235,-1,-1,-1,-1,65.0498,-1,-1,9.63269
-1,79.1219,-1,-1,87.8762,-1,38.0462,62.4078,-1,52.3026,66.3954,26.7198,-1,-1,-1,-1,45.417,-1,-1,59.9378
-1,-1,-1,-1,59.5317,-1,96.154,-1,-1,-1,71.9348,57.665,-1,-1,19.6024,3.95709,-1,-1,35.7705,-1
57.8026,93.8227,-1,-1,103.624,66.0315,84.3002,36.5179,68.5732,46.0701,67.3509,-1,-1,-1,-1,-1,-1,-1,-1,57.8402
-1,84.6208,60.0641,57.0142,-1,-1,98.6634,-1,-1,-1,52.2451,-1,-1,117.224,-1,-1,80.5391,3.18508,63.2562,-1
-1,84.0795,-1,48.592,-1,-1,79.3223,-1,77.6168,56.0649,49.7305,-1,-1,62.1847,10.8474,-1,-1,79.4638,63.579,33.3223
-1,108.848,60.9869,-1,-1,54.1084,-1,-1,54.2521,49.5324,114.175,50.1664,12.8784,-1,-1,-1,-1,-1,-1,-1
-1,-1,43.5956,-1,-1,43.0886,-1,56.6583,67.822,61.679,-1,63.0839,-1,-1,59.7572,-1,57.3317,77.0953,-1,74.5541
43.4464,112.604,50.0187,-1,116.933,-1,-1,42.2172,54.4216,95.0165,-1,-1,-1,-1,-1,32.1246,116.053,13.1562,-1,-1
-1,-1,49.3357,-1,46.733,-1,85.3577,-1,-1,-1,-1,-1,49.0437,53.104,-1,58.8598,88.6495,59.6254,-1,-1
46.9125,75.8153,-1,54.7753,-1,-1,44.3467,10.0728,44.8849,95.8919,-1,4.34012,-1,49.3763,-1,-1,-1,-1,-1,-1
72.9225,-1,-1,-1,-1,4.90666,-1,-1,-1,46.689,-1,50.7044,-1,-1,-1,-1,54.4335,53.7251,50.6487,20.179
95.3308,-1,-1,97.3851,-1,-1,-1,-1,42.6179,78.7013,89.7741,-1,49.9072,-1,17.1943,-1,-1,-1,-1,-1
-1,65.4734,-1,-1,-1,58.3528,-1,-1,61.3171,-1,54.3808,-1,-1,97.7959,-1,71.7981,-1,-1,69.0512,-1
92.0551,101.573,-1,-1,-1,58.9551,-1,64.7943,-1,-1,-1,-1,-1,57.5784,118.732,32.7464,67.6221,-1,-1,-1
44.8445,-1,51.2685,-1,95.6573,-1,-1,67.1975,49.2837,-1,74.9804,-1,-1,-1,-1,-1,71.2348,56.1611,-1,92.145
-1,64.6628,-1,96.8109,-1,113.92,-1,-1,-1,23.9316,59.8625,53.5154,-1,-1,-1,-1,-1,88.8036,-1,-1
18.2099,116.196,-1,81.9933,-1,-1,60.313,-1,109.928,-1,-1,-1,80.856,49.1296,73.7514,46.0247,-1,22.18,50.7633,-1
58.4331,58.4944,80.3949,62.8349,-1,-1,-1,-1,99.2987,106.49,82.8879,61.9048,-1,80.3149,-1,-1,-1,-1,67.0666,-1
119.327,-1,-1,83.1556,-1,110.05,95.9231,-1,-1,93.1457,-1,96.434,103.887,113.188,39.3641,-1,-1,-1,18.588,81.4257
-1,68.9327,67.9973,-1,63.3974,85.4313,66.4248,-1,61.7402,43.9387,65.2073,-1,57.2666,65.3429,86.4373,89.2089,-1,-1,-1,64.2178
-1,60.8867,76.7401,-1,63.5497,77.3679,119.35,-1,-1,50.6513,-1,58.2731,74.8446,-1,60.2274,-1,-1,53.8743,68.8463,-1
50.5422,-1,-1,-1,84.8687,-1,113.261,-1,51.5306,-1,74.4155,58.6286,116.273,59.5984,105.972,9.79655,-1,57.9907,96.2992,29.696
69.3166,75.2245,41.791,57.0949,-1,35.1334,-1,68.0569,-1,68.5497,81.2831,21.9348,-1,59.3519,61.3645,-1,89.9336,57.3124,59.55,-1
64.7779,6.38979,83.0372,-1,-1,12.6007,-1,59.0751,54.9697,102.995,62.426,78.899,75.4798,-1,-1,-1,-1,57.6338,-1,44.9873
-1,-1,-1,-1,-1,87.0522,86.8154,-1,90.0159,-1,-1,62.5165,66.5532,-1,-1,16.9867,-1,86.5,72.2094,69.6196
57.032,-1,-1,110.71,62.7319,-1,57.8094,33.3284,72.0804,63.1008,72.2598,-1,109.076,48.9392,55.3676,71.6857,-1,-1,73.038,-1
