-1,-1,-1,-1,-1,-1,-1,-1,-1,7.23759,-1,-1,-1,-1,-1
-1,-1,-1,-1,35.7233,-1,-1,-1,-1,93.0261,-1,-1,-1,45.2242,-1
-1,-1,-1,-1,-1,55.267,-1,-1,-1,-1,-1,55.2582,46.025,-1,-1
-1,-1,69.661,-1,-1,-1,-1,-1,-1,50.274,32.5658,-1,62.6699,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,45.1789,-1,-1,-1,-1,-1,15.8955,-1,44.0449,-1,-1,-1,-1
-1,51.8033,29.2293,5.16952,-1,-1,-1,-1,-1,-1,-1,78.3133,77.6156,5.07711,-1
-1,106.44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,54.01,-1,-1,24.9447,-1,3.30445,-1,103.22,99.0373,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,71.7227,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,44.5593,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,17.7101,-1,-1,-1,-1,-1,-1,38.5534,-1,-1
43.4287,-1,-1,93.28,-1,-1,-1,-1,-1,-1,-1,-1,-1,67.4739,-1
-1,-1,-1,-1,68.9809,-1,-1,-1,28.7466,-1,-1,-1,-1,-1,-1
59.7486,-1,-1,-1,48.0434,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,112.133,-1,-1,68.1853,-1,-1,-1,-1,56.9109,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,93.2794
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,52.9933,-1,119.944
39.4055,-1,-1,-1,-1,89.5253,-1,-1,114.926,-1,-1,-1,-1,53.5297,-1
59.5894,-1,-1,23.4851,-1,4.1514,54.9479,-1,67.0273,-1,-1,-1,-1,-1,114.739
-1,66.3197,-1,-1,-1,-1,-1,109.385,-1,-1,-1,-1,-1,-1,-1
49.4271,-1,117.76,-1,-1,42.1762,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,46.7958,-1,-1,-1,-1,-1,-1,33.8016,50.5704,-1,-1,-1
36.307,-1,45.8057,-1,47.9179,-1,-1,-1,-1,-1,32.0559,-1,-1,28.5539,-1
12.1055,19.5588,-1,-1,-1,-1,117.511,-1,-1,-1,-1,37.6354,-1,-1,76.6265
-1,-1,-1,7.25943,-1,-1,-1,14.0491,-1,-1,-1,-1,112.503,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,119.688,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100.364,-1,41.2668
-1,-1,119.643,-1,85.1632,-1,-1,-1,-1,-1,-1,107.744,111.033,-1,-1
-1,-1,-1,16.235,-1,-1,-1,-1,-1,6.40074,-1,-1,-1,-1,-1
34.6756,82.6477,115.624,-1,-1,-1,-1,-1,73.5873,-1,-1,-1,-1,122.027,72.1708
79.6013,-1,-1,-1,46.5922,-1,-1,-1,110.216,106.141,-1,-1,-1,-1,12.2395
120.112,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,67.5098,30.916,-1,-1,-1,51.4665
-1,-1,-1,-1,67.6341,-1,-1,-1,-1,-1,-1,48.1822,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,10.3436,-1,-1,-1,-1,-1,-1,82.5134
-1,-1,-1,14.2164,81.2432,-1,-1,-1,-1,7.27573,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,48.9448,-1,-1,-1,-1,-1,-1,34.2522,-1,-1
-1,-1,-1,-1,43.2369,-1,119.735,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,40.8365,-1,-1,-1,116.101,-1,-1,-1,-1,-1,74.6508,-1
-1,-1,103.857,-1,-1,-1,-1,-1,57.5279,-1,-1,36.5071,-1,-1,53.8027
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51.1299,-1,-1,-1,-1
-1,-1,-1,-1,91.312,-1,45.8835,-1,-1,-1,-1,-1,-1,38.76,22.0716
-1,66.4306,35.8183,-1,-1,-1,41.3874,-1,7.38924,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,66.2687,-1,-1,-1,48.1932,25.8719,-1,-1,-1,-1
-1,37.2017,-1,-1,-1,113.196,-1,-1,-1,-1,-1,68.6499,-1,18.1602,-1
-1,-1,-1,-1,-1,-1,81.9435,-1,-1,-1,-1,-1,-1,-1,-1
121.625,-1,-1,-1,-1,-1,-1,-1,47.438,50.9343,-1,-1,-1,24.5547,-1
119.498,-1,-1,-1,-1,-1,-1,-1,-1,118.545,-1,39.6385,-1,-1,-1
-1,-1,26.5318,-1,-1,-1,-1,-1,-1,110.472,-1,-1,111.896,-1,-1
-1,-1,-1,-1,22.9829,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,118.92,-1,73.2635,102.053,-1,-1,-1,119.401,-1,-1,-1,112.188,-1,-1
-1,108.577,121.896,-1,-1,-1,-1,-1,117.177,-1,-1,-1,26.6449,-1,-1
-1,114.966,-1,-1,-1,-1,-1,110.451,-1,-1,102.974,-1,-1,-1,-1
-1,111.274,-1,-1,-1,-1,-1,109.471,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,56.1726,-1,-1,-1,-1,-1,-1,-1,55.2423
-1,-1,-1,99.6766,120.778,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
61.0558,-1,-1,57.9431,120.208,120.4,-1,-1,50.8251,-1,-1,-1,-1,-1,36.9892
46.9238,67.9488,38.0403,-1,-1,-1,-1,-1,68.873,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,56.8602,-1,8.39698,-1,-1,-1
-1,-1,-1,-1,62.0814,-1,102.952,22.3153,57.1815,-1,-1,-1,34.1994,-1,-1
-1,53.1554,-1,69.6559,-1,-1,-1,121.477,-1,22.7116,43.46,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,27.5898,112.38,-1,-1,73.7659,-1,-1
-1,-1,50.2987,-1,-1,26.0005,-1,-1,-1,-1,-1,-1,-1,37.9845,52.9747
118.593,43.9896,-1,-1,-1,-1,-1,-1,-1,59.5763,-1,-1,-1,-1,-1
-1,-1,-1,100.674,-1,118.403,-1,-1,-1,43.8309,-1,-1,-1,-1,-1
70.533,102.701,-1,-1,-1,-1,-1,59.8775,-1,56.3107,-1,21.7429,47.405,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
80.2666,65.5476,-1,42.7767,-1,-1,47.7343,-1,-1,76.179,-1,-1,-1,-1,-1
110.796,-1,-1,-1,34.5625,-1,-1,-1,121.694,-1,13.5002,-1,-1,-1,-1
33.2027,-1,-1,54.9866,94.0432,-1,-1,-1,-1,-1,111.858,-1,109.225,8.98641,-1
-1,-1,-1,108.489,-1,45.6264,-1,40.3273,-1,-1,-1,-1,-1,-1,30.9091
-1,-1,-1,-1,72.1227,-1,55.8748,-1,41.9685,-1,36.9948,68.5928,-1,-1,-1
-1,-1,37.3548,-1,77.364,-1,-1,121.325,-1,-1,-1,32.0356,-1,-1,-1
-1,-1,-1,-1,115.008,-1,-1,-1,-1,-1,37.7659,71.2021,29.6985,7.19508,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113.684,-1,101.48,-1
90.0462,-1,-1,-1,-1,-1,-1,-1,-1,-1,58.3305,-1,-1,42.4702,-1
-1,-1,-1,-1,105.349,79.8862,117.874,56.6705,-1,-1,5.42258,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,95.6546
-1,-1,-1,-1,-1,-1,-1,-1,-1,8.0666,-1,58.731,-1,-1,-1
-1,-1,-1,-1,-1,107.014,-1,-1,-1,-1,-1,-1,-1,-1,-1
93.9536,-1,98.1338,-1,-1,-1,-1,-1,-1,-1,32.5359,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,66.5778,-1,-1,-1,-1
-1,-1,92.5277,-1,-1,-1,-1,-1,-1,-1,-1,100.359,-1,37.2673,-1
-1,-1,-1,112.553,-1,71.6729,112.115,-1,87.6318,-1,-1,-1,100.612,61.3432,-1
-1,-1,61.2519,-1,-1,25.7731,-1,-1,-1,-1,-1,-1,-1,-1,40.5648
41.2675,-1,46.3453,-1,-1,-1,43.8624,115.411,-1,51.2378,-1,-1,-1,93.8715,-1
-1,85.9762,-1,-1,-1,-1,-1,81.7974,46.9652,-1,-1,-1,59.4581,121.883,-1
-1,113.384,-1,117.462,-1,111.559,-1,-1,-1,-1,-1,-1,-1,-1,-1
107.811,-1,99.3055,121.382,-1,-1,-1,-1,50.8339,-1,-1,-1,-1,122.027,46.6207
-1,-1,-1,58.508,-1,-1,67.6669,47.1076,6.12351,-1,-1,-1,-1,-1,57.5515
-1,-1,-1,112.336,-1,60.4601,-1,-1,43.9163,-1,43.1774,75.2076,56.1674,-1,-1
-1,-1,-1,-1,-1,-1,-1,120.57,-1,-1,-1,28.5138,70.3359,-1,-1
-1,64.5461,98.3639,-1,-1,-1,-1,-1,-1,25.8941,-1,106.249,-1,-1,7.37073
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111.827,-1
-1,-1,-1,47.3507,-1,-1,-1,-1,-1,-1,-1,-1,-1,68.2418,-1
39.9756,-1,-1,16.6896,35.278,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,103.688,-1,-1,-1,-1,-1,59.8623,-1,-1,119.469,-1,-1,7.13561,-1
-1,-1,-1,40.1832,-1,-1,53.9842,-1,44.2714,-1,-1,59.7899,-1,-1,52.8623
116.193,-1,51.8828,33.1142,113.835,32.3286,49.7396,-1,115.568,64.699,-1,-1,60.8094,-1,-1
119.31,-1,21.5327,-1,113.122,-1,-1,45.7652,-1,56.5284,-1,-1,-1,42.1035,-1
114.127,-1,-1,-1,-1,-1,-1,-1,-1,-1,121.763,110.516,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,108.468,-1,119.241,-1
116.901,-1,-1,-1,108.312,104.386,-1,-1,-1,-1,-1,99.1709,-1,-1,-1
43.6304,-1,-1,-1,-1,-1,75.0279,-1,26.1005,102.4,110.455,120.236,-1,-1,-1
63.6488,-1,22.0168,-1,-1,-1,110.18,-1,76.3327,-1,118.688,-1,-1,-1,43.5216
108.889,-1,-1,103.67,-1,-1,-1,61.0647,-1,-1,-1,49.1678,80.9212,-1,116.781
-1,-1,-1,-1,-1,-1,15.9525,-1,-1,56.5539,-1,-1,-1,46.5865,-1
-1,-1,-1,-1,-1,-1,31.8227,-1,-1,-1,-1,25.0171,107.63,94.5388,-1
113.377,53.1192,-1,-1,-1,-1,114.266,-1,61.8658,-1,-1,-1,78.2541,8.77081,-1
-1,69.2216,70.707,82.9858,-1,-1,-1,-1,-1,64.4693,113.333,-1,-1,80.2863,108.086
60.3311,109.592,-1,-1,-1,-1,-1,-1,3.55746,-1,-1,-1,-1,-1,109.933
86.2363,-1,-1,-1,46.0389,-1,23.3883,-1,-1,-1,-1,-1,44.623,43.4007,110.424
110.433,21.6774,-1,69.0641,-1,34.531,-1,23.4694,111.717,-1,122.152,89.3031,-1,-1,-1
-1,-1,103.751,64.2124,-1,109.002,50.0797,-1,64.1488,51.9989,-1,-1,-1,-1,-1
-1,-1,107.01,107.51,36.9516,44.8506,-1,85.0656,-1,-1,120.268,-1,-1,-1,-1
74.247,-1,-1,4.32099,-1,111.288,-1,-1,-1,-1,-1,-1,-1,-1,-1
48.1288,-1,55.8298,120.144,15.8656,-1,83.3649,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,95.3028,119.781,-1,-1,36.0655,113.224,74.5653,-1,62.6862,-1,-1,112.118,-1
-1,67.1319,-1,112.268,-1,-1,-1,-1,-1,58.6403,46.3986,-1,-1,-1,57.6829
-1,-1,-1,120.205,50.0388,69.1372,-1,63.0999,-1,81.9586,118.268,113.681,53.8599,59.8713,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,117.538,-1,-1,-1,-1,-1
-1,-1,81.0089,-1,-1,-1,-1,-1,66.1335,5.2518,41.3818,21.6025,58.6048,109.629,-1
-1,35.8122,115.338,-1,-1,-1,109.752,-1,-1,-1,100.11,-1,-1,-1,22.4478
-1,-1,112.723,9.64865,-1,51.8416,-1,-1,-1,-1,-1,50.9167,27.8955,118.996,-1
-1,89.6417,114.213,-1,-1,-1,-1,74.944,-1,-1,118.831,-1,-1,-1,-1
-1,-1,122.141,62.323,-1,52.5672,-1,-1,-1,122.027,-1,-1,-1,-1,-1
-1,-1,-1,110.287,-1,50.4998,-1,-1,-1,-1,107.271,-1,-1,46.4299,-1
86.3611,-1,-1,-1,119.193,110.916,-1,-1,-1,108.906,102.831,17.4453,-1,-1,-1
-1,-1,-1,-1,116.182,-1,52.9978,41.099,-1,-1,112.654,-1,-1,-1,45.3675
-1,-1,-1,17.2313,106.061,103.403,-1,118.986,-1,-1,111.654,-1,69.7071,54.1085,65.2933
-1,109.989,-1,63.47,110.158,-1,-1,-1,-1,115.679,-1,96.9636,-1,-1,-1
-1,-1,73.706,61.0259,-1,-1,-1,52.7306,-1,-1,120.469,70.9528,108.902,-1,-1
-1,-1,66.9134,-1,-1,-1,-1,-1,79.1575,-1,-1,115.38,77.7702,-1,-1
-1,-1,-1,114.121,-1,-1,-1,29.1211,103.561,122.573,-1,-1,-1,118.889,-1
-1,-1,-1,-1,-1,-1,-1,-1,115.744,122.035,-1,-1,32.3456,122.733,-1
39.4584,37.6091,92.2422,103.388,55.7995,-1,-1,-1,-1,33.8262,86.7663,-1,111.954,-1,105.881
-1,44.9149,-1,120.575,-1,118.734,-1,-1,-1,6.8386,113.522,-1,122.075,67.9047,-1
61.0639,121.365,-1,-1,-1,-1,-1,71.0431,-1,52.414,118.202,-1,73.078,-1,-1
-1,117.165,65.6904,-1,-1,105.133,35.9559,113.573,-1,109.694,-1,91.3696,-1,107.514,-1
-1,3.66225,-1,-1,119.249,-1,-1,-1,-1,73.1694,-1,-1,64.2227,-1,58.8487
47.5839,-1,112.871,-1,107.97,53.6871,104.135,79.5099,-1,108.121,-1,45.8423,111.061,-1,-1
116.802,113.001,-1,110.29,-1,-1,122.735,-1,-1,-1,-1,21.9511,-1,92.555,-1
-1,-1,113.043,-1,-1,116.781,-1,-1,-1,66.858,38.8175,-1,-1,-1,-1
33.1142,-1,-1,-1,94.052,-1,-1,114.263,81.2583,39.7181,-1,114.36,45.1613,-1,-1
-1,65.2668,78.507,-1,114.194,-1,-1,122.557,-1,-1,44.416,-1,86.6015,-1,-1
-1,-1,113.692,113.198,99.9618,-1,-1,37.7077,-1,82.6436,21.8662,-1,-1,-1,-1
-1,56.7532,-1,122.723,-1,-1,117.107,121.955,-1,120.724,-1,45.6813,42.7843,-1,93.5639
-1,64.5656,-1,-1,112.997,-1,-1,24.8884,-1,-1,-1,-1,86.4123,114.815,-1
-1,-1,-1,92.0355,-1,9.70342,114.482,-1,-1,47.2403,-1,-1,-1,93.6157,-1
-1,108.766,68.7021,-1,45.6053,48.1115,122.099,-1,-1,-1,-1,-1,-1,122.562,113.118
-1,-1,118.385,-1,88.8212,-1,-1,-1,68.7162,-1,35.7472,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,49.3062,42.5749,-1,-1,122.098,100.652,-1,49.4506,43.0987
-1,10.9114,113.641,-1,46.0776,-1,83.8541,115.993,-1,-1,-1,-1,8.55505,-1,93.5932
-1,-1,-1,122.261,110.253,-1,-1,-1,90.2134,116.453,-1,71.4791,-1,-1,120.137
-1,-1,-1,120.59,94.3938,99.7006,48.4457,106.678,115.905,58.6691,113.304,-1,-1,-1,-1
109.51,-1,113.103,122.334,-1,-1,-1,120.102,-1,108.501,-1,35.9833,-1,52.2186,95.2749
-1,-1,-1,-1,-1,-1,31.0637,110.638,-1,-1,-1,52.4943,106.647,55.8701,-1
-1,-1,45.5097,-1,-1,-1,100.382,-1,-1,70.4793,47.7931,-1,23.2179,27.4066,71.2246
-1,-1,108.717,111.413,-1,-1,118.285,-1,-1,-1,120.694,-1,-1,-1,107.154
-1,-1,122.488,-1,-1,-1,-1,-1,82.604,14.5433,-1,50.1149,-1,-1,117.982
-1,-1,-1,-1,116.626,115.829,107.304,-1,-1,116.958,-1,84.0318,-1,87.4456,-1
43.7332,119.049,-1,106.37,115.219,-1,-1,122.894,121.766,-1,-1,-1,-1,-1,-1
77.7524,-1,114.007,110.605,-1,-1,77.728,-1,-1,-1,89.4846,36.7023,-1,89.8961,-1
-1,111.383,-1,122.999,99.9092,94.9794,-1,-1,62.2959,118.717,112.201,104.965,-1,-1,65.6911
90.6377,-1,-1,-1,-1,109.489,-1,-1,118.723,-1,-1,114.898,-1,47.0364,-1
-1,-1,-1,-1,65.3599,72.7631,-1,114.636,122.55,-1,-1,-1,71.4027,116.395,34.4916
33.3743,-1,-1,30.3633,-1,37.429,-1,117.85,104.048,-1,103.929,-1,-1,114.612,-1
112.624,88.3946,-1,115.098,-1,111.783,-1,31.4716,-1,-1,46.8839,111.078,117.683,112.948,-1
-1,-1,-1,120.067,102.322,-1,-1,48.0759,-1,88.3757,-1,123.051,-1,-1,122.493
-1,-1,-1,-1,40.3087,4.15659,-1,117.086,-1,-1,-1,-1,-1,44.3187,-1
43.8164,-1,-1,-1,64.3636,-1,-1,-1,-1,110.731,65.9453,76.8264,104.021,109.091,-1
-1,84.5881,36.8904,117.878,-1,-1,-1,106.057,21.4465,-1,108.436,-1,99.6518,113.902,-1
-1,-1,-1,107.564,96.0573,113.794,-1,-1,-1,-1,-1,86.8071,109.247,96.0256,122.958
-1,-1,-1,-1,-1,-1,8.47316,-1,121.554,-1,-1,50.4364,-1,95.5304,111.442
-1,43.5857,108.815,115.927,-1,112.006,22.8115,-1,111.088,-1,-1,117.16,-1,-1,111.044
-1,-1,-1,-1,40.0077,-1,-1,-1,-1,41.4632,-1,109.128,-1,-1,118.783
-1,-1,-1,57.925,-1,-1,-1,123.08,-1,-1,98.407,64.9045,-1,100.493,-1
