-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,87.774,-1,-1
-1,26.4373,-1,-1,60.0898,-1,-1,-1,-1,-1
-1,-1,89.0951,-1,-1,-1,-1,-1,-1,-1
77.1695,-1,-1,-1,-1,-1,-1,-1,43.3664,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
74.2507,-1,-1,-1,-1,65.3786,-1,-1,-1,-1
-1,79.5035,-1,-1,-1,65.4509,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
67.6319,-1,-1,53.0412,27.6713,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
44.5002,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,45.5354,-1,-1
-1,76.4575,-1,61.03,15.9501,75.3016,-1,-1,-1,74.5653
-1,-1,96.9224,91.0055,-1,-1,103.999,-1,-1,-1
-1,28.6926,-1,-1,-1,-1,-1,-1,5.9972,-1
-1,-1,-1,-1,-1,-1,47.7298,36.7941,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,38.9339,-1
-1,41.5634,47.2854,66.3615,-1,-1,47.9638,50.6505,70.6763,51.2634
-1,-1,75.1815,-1,-1,55.1419,6.76808,27.1796,-1,70.0045
-1,-1,45.4891,-1,-1,60.5998,31.0205,21.2568,-1,-1
3.78692,-1,67.8164,-1,41.8298,-1,-1,44.5825,78.4611,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,77.586,84.4781,-1,48.0327,60.578,-1,39.5143,-1,-1
-1,62.5867,-1,-1,-1,52.7746,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,60.0804
-1,51.2099,50.9347,-1,68.0759,-1,-1,-1,-1,46.4002
34.0629,56.3113,55.1043,-1,90.6637,-1,-1,6.94403,-1,80.9034
-1,-1,-1,63.0228,-1,-1,78.0945,65.3775,-1,-1
37.2183,-1,-1,56.3391,57.2379,29.9009,65.0613,3.70915,-1,-1
-1,53.943,-1,96.5834,55.741,-1,-1,-1,-1,42.6554
59.2607,-1,-1,70.2317,68.0472,-1,-1,44.1201,53.2557,94.3822
34.9599,47.2001,48.3311,62.8282,78.9936,45.3636,-1,-1,-1,-1
8.76053,59.8438,-1,-1,35.3295,-1,-1,-1,13.3794,-1
-1,74.6235,85.3666,-1,-1,-1,100.545,-1,-1,-1
50.9455,60.6103,-1,-1,53.8306,-1,20.9692,28.4222,35.5856,-1
-1,-1,88.2561,-1,-1,-1,-1,-1,-1,-1
96.0374,-1,-1,-1,-1,-1,-1,-1,-1,-1
94.4268,68.9391,50.8238,42.0052,-1,80.8859,23.7686,-1,72.3602,-1
55.864,-1,85.1359,-1,-1,-1,92.5279,-1,59.7111,47.3301
61.7623,-1,-1,46.6391,-1,-1,-1,37.8073,84.1674,44.0678
60.461,-1,-1,-1,99.9544,-1,-1,-1,62.1425,-1
54.0366,-1,-1,-1,-1,-1,-1,-1,-1,59.2339
-1,109.167,-1,43.7202,-1,-1,-1,-1,23.3646,-1
42.6513,-1,-1,46.9397,54.9456,-1,-1,-1,-1,-1
33.3612,62.9145,-1,-1,88.3224,-1,-1,-1,66.1509,93.1754
-1,-1,-1,-1,-1,120.482,-1,-1,79.7793,-1
-1,-1,52.6355,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,62.3655,-1,115.152,-1,-1,-1,-1
63.4118,-1,-1,47.4633,-1,87.1512,-1,-1,17.4389,61.8701
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
116.414,-1,-1,-1,-1,-1,-1,54.639,42.3059,109.263
-1,63.7058,36.3038,-1,-1,-1,-1,-1,-1,-1
120.331,-1,-1,46.9672,18.0374,-1,-1,-1,-1,-1
114.383,-1,-1,116.897,-1,-1,1.74432,121.127,-1,-1
120.409,-1,-1,-1,-1,-1,-1,-1,8.82381,-1
-1,-1,-1,-1,42.4143,-1,-1,-1,-1,-1
120.074,-1,-1,-1,-1,120,-1,-1,-1,-1
64.5693,-1,-1,62.2352,-1,-1,-1,74.6212,58.6035,-1
-1,-1,-1,-1,52.1918,-1,121.795,-1,80.0295,-1
