-1,-1,-1,-1,-1,-1,-1,-1,-1,22.9645,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,47.0835,-1,-1,-1,-1,109.028,62.7378,-1,70.6247,-1,-1,-1,-1,-1,-1,62.247,-1,79.9271,-1
47.8621,68.7237,26.4182,-1,-1,-1,103.209,-1,-1,-1,40.0764,-1,-1,73.2415,1.9129,-1,-1,-1,-1,-1
-1,11.5546,50.4705,-1,-1,-1,67.2806,-1,-1,-1,-1,-1,19.8062,43.5158,-1,-1,27.3889,-1,45.6776,-1
46.8243,-1,-1,24.3075,-1,-1,-1,-1,44.1018,-1,45.3609,-1,-1,54.4996,-1,-1,-1,44.8242,-1,-1
44.9081,-1,-1,-1,2.75033,40.1557,-1,57.2878,96.9564,-1,47.2393,46.3195,93.0149,49.6177,-1,-1,-1,6.4787,20.0868,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,108.044,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,107.81,-1,-1,-1,-1
-1,-1,-1,25.6287,-1,49.6321,93.5737,-1,-1,-1,-1,-1,14.0086,62.3648,-1,-1,49.505,-1,61.7345,-1
-1,-1,-1,-1,-1,-1,-1,-1,108.097,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
46.4725,55.8175,-1,72.2911,-1,-1,-1,46.2441,71.3283,44.2862,-1,18.3523,-1,-1,-1,83.1103,53.7786,69.4737,-1,-1
-1,-1,-1,105.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,51.5786,102.953,-1,60.4274,-1,-1,44.6692,68.0491,57.8888,-1,-1,-1,63.3444,-1,-1,-1,-1,6.86139,82.1778
-1,-1,42.9608,-1,57.3592,-1,-1,-1,-1,59.7537,-1,-1,-1,-1,60.4252,103.237,-1,52.7227,-1,50.5845
-1,42.9696,6.6947,46.5391,52.6489,52.2102,58.9475,-1,-1,-1,-1,-1,-1,53.7056,51.979,-1,-1,14.5735,30.6467,-1
53.5542,5.77759,-1,-1,71.3212,-1,46.3264,-1,11.3568,85.8139,-1,-1,61.2152,47.0119,-1,-1,33.2971,-1,71.0654,-1
82.0529,-1,-1,78.7714,57.3,-1,-1,104.509,-1,-1,59.489,-1,-1,46.5487,83.4396,-1,26.656,-1,95.6461,-1
-1,25.6469,-1,77.3983,-1,-1,-1,-1,-1,-1,43.5469,-1,62.3143,9.8578,-1,-1,31.5785,-1,68.4517,62.567
34.7735,24.2647,89.7526,29.9208,39.3458,-1,46.3494,73.3532,69.7436,-1,-1,-1,90.6525,28.0312,-1,-1,41.7968,-1,47.4904,-1
-1,6.29616,100.726,-1,30.46,-1,35.9306,-1,-1,51.2623,50.13,78.9364,-1,31.2784,-1,70.6034,48.5997,-1,51.9016,-1
-1,-1,-1,-1,-1,8.54397,-1,44.4254,-1,33.9651,-1,52.9007,43.5231,102.687,-1,59.8256,-1,45.5556,-1,44.1576
7.44514,-1,107.335,43.2454,-1,-1,42.4273,-1,-1,57.2769,95.1634,-1,19.7906,9.03746,-1,-1,32.6741,55.336,51.2363,-1
43.4989,-1,-1,26.348,64.7594,-1,27.2593,-1,-1,46.4286,77.5065,19.0889,-1,91.369,-1,-1,-1,-1,-1,72.5881
-1,-1,-1,-1,-1,-1,73.4075,63.6802,-1,67.0396,-1,-1,-1,33.2814,36.2566,-1,36.3812,63.4304,-1,16.7115
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,76.7911,47.0959,42.1893,40.1518,-1,-1,45.0145,-1,-1,-1,57.6002,-1,-1,-1,-1,-1,-1,-1,-1
22.0496,64.9627,-1,33.655,-1,46.6048,42.1947,60.0067,-1,45.3736,-1,-1,44.1003,-1,-1,-1,49.4248,89.208,-1,-1
-1,95.9805,-1,-1,-1,-1,83.798,67.3638,-1,-1,95.2914,-1,41.807,41.371,-1,-1,-1,54.6065,-1,46.2673
-1,-1,69.3488,43.8014,-1,-1,52.8304,-1,-1,-1,-1,58.5605,47.0399,64.5347,-1,-1,44.5708,48.1176,-1,58.662
-1,-1,-1,-1,-1,110.239,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,20.354,23.3744,-1,53.1048,-1,-1,-1,-1,42.9486,-1,45.4853,38.0425,34.4015,-1,6.61039
-1,14.6193,51.5715,59.506,-1,-1,-1,48.9838,48.0645,-1,-1,57.7289,-1,-1,67.005,-1,41.9691,-1,41.9749,-1
-1,-1,42.0947,22.1515,39.5009,53.3402,32.1692,-1,-1,-1,73.605,63.251,-1,-1,101.588,61.0869,28.9148,-1,-1,-1
-1,-1,-1,5.28508,45.2244,-1,34.3439,-1,53.4938,-1,85.3295,43.5732,-1,-1,46.8073,55.1683,-1,-1,-1,-1
47.0773,51.3061,47.5012,-1,-1,-1,47.0114,68.5938,-1,79.7192,-1,49.1869,54.6726,-1,-1,-1,53.8024,45.7608,51.3077,-1
4.2777,66.0365,-1,40.1345,-1,-1,56.6123,31.8578,-1,54.7,-1,43.4552,-1,-1,9.9642,-1,86.6449,47.6362,-1,42.0734
43.6076,47.8943,40.1426,44.5229,-1,84.5825,-1,-1,49.2662,-1,85.8276,62.3477,35.1958,-1,33.7017,23.791,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,107.169,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,110.647,-1,-1,-1,-1,-1
-1,66.4197,59.7617,46.8367,87.608,51.4988,-1,47.9154,39.6559,-1,81.4284,-1,-1,45.9185,-1,5.76352,20.0692,83.5544,20.925,93.511
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,109.218,-1,-1,-1,-1,-1,-1
32.3074,53.1718,43.5984,-1,56.934,-1,-1,-1,46.5224,-1,-1,38.5426,-1,21.074,47.1067,-1,-1,10.1781,55.8848,-1
-1,-1,-1,-1,106.428,-1,-1,46.0559,41.4271,-1,56.8576,16.0436,-1,65.674,46.8017,19.445,61.3287,-1,45.2204,-1
-1,-1,-1,47.5352,-1,20.4636,67.8232,38.1666,52.3558,59.8005,58.5459,43.2857,98.8004,84.5645,68.9094,-1,-1,55.5724,45.3948,45.99
22.0177,-1,13.0653,15.9411,-1,-1,19.4374,-1,16.2579,-1,69.8465,45.5326,110.352,109.278,54.2068,18.4748,-1,16.8432,47.1916,63.17
46.428,46.2108,-1,59.8201,-1,-1,50.0741,47.279,43.8637,-1,-1,68.2512,59.098,73.8538,50.0235,-1,-1,-1,48.406,-1
-1,42.2598,42.2087,37.2822,-1,49.0082,84.9393,-1,-1,-1,-1,45.0945,42.8021,-1,45.3737,31.0732,-1,-1,-1,43.5974
-1,6.48189,-1,92.5816,-1,-1,62.1788,109.968,80.3947,-1,-1,93.9785,58.8265,-1,45.4296,-1,-1,40.4282,-1,25.0753
51.931,67.2054,-1,48.6255,54.6218,20.4445,12.7762,25.7748,-1,-1,99.503,-1,88.167,-1,58.2414,-1,49.9667,-1,-1,-1
-1,-1,-1,44.2591,68.7995,-1,-1,60.7309,90.6962,-1,46.136,5.57435,98.6318,51.3312,12.2972,-1,-1,56.4252,-1,-1
-1,97.3845,-1,52.8664,-1,64.4979,-1,-1,42.2115,-1,20.2766,-1,-1,-1,-1,-1,-1,-1,54.2307,56.7537
-1,30.1366,-1,-1,11.6171,-1,-1,110.299,27.7734,-1,52.0708,-1,46.5331,-1,-1,-1,-1,-1,49.6358,44.9414
44.1739,-1,-1,71.3237,30.4507,-1,-1,84.046,9.65105,-1,37.4956,13.7101,-1,-1,-1,58.1611,62.1533,-1,73.3937,37.44
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,110.311,-1,-1,-1,-1,-1
-1,-1,-1,-1,110.139,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,19.1617,18.1302,46.9742,60.1323,27.5534,45.4044,-1,47.068,7.80193,52.7087,53.1291,78.7351,79.5269,47.6692,52.303,-1
-1,-1,-1,49.2832,-1,-1,-1,-1,38.9573,44.1628,-1,-1,52.721,18.9033,-1,-1,56.7899,2.34699,76.222,-1
-1,-1,-1,81.5293,-1,43.8438,5.94393,41.1432,-1,48.2997,-1,-1,56.3623,54.4421,-1,48.0385,46.4929,50.1709,50.2171,89.7513
-1,-1,-1,-1,56.7224,-1,-1,30.9325,-1,-1,-1,62.8952,-1,-1,-1,42.9077,49.2733,-1,-1,59.4289
-1,-1,42.8077,77.771,28.4725,37.4075,44.3284,81.0495,42.2766,53.7009,43.3764,-1,42.8887,102.605,41.5766,-1,85.2476,-1,-1,-1
-1,50.9255,-1,51.2994,47.9494,79.5431,-1,64.7053,17.6279,-1,99.0749,22.1452,40.916,-1,4.45991,-1,48.2601,-1,81.8463,-1
-1,-1,98.1404,36.2962,34.9099,-1,-1,-1,-1,42.2522,105.5,7.76011,45.6529,72.0441,-1,-1,-1,12.7412,-1,-1
-1,53.6725,79.5436,51.3289,43.0935,96.935,-1,-1,85.5074,9.76093,-1,-1,70.1359,-1,-1,77.9197,-1,63.9855,95.3184,-1
-1,106.882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,67.8369,50.2438,-1,45.4737,41.8446,90.3827,46.6657,-1,-1,11.7594,-1,-1,-1,46.6688,51.3369,48.4356
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,110.198,-1,-1,-1,-1,110.769,-1
36.894,65.8502,-1,78.3686,-1,64.1825,53.1337,-1,-1,73.2336,-1,69.6766,-1,44.918,48.0722,94.7919,57.7094,47.5119,-1,-1
16.825,70.2505,-1,55.8567,43.2827,99.4642,83.0719,48.8351,48.0968,-1,-1,-1,47.9071,7.13753,70.4614,44.2523,46.4678,94.3303,-1,-1
-1,48.1867,-1,-1,28.6351,-1,-1,66.0084,25.2273,44.8531,-1,-1,48.054,-1,28.5049,-1,-1,-1,54.3987,4.76669
51.0778,55.9341,45.5033,82.6726,59.5028,36.808,80.6624,60.8324,50.0031,-1,59.5406,-1,104.402,-1,12.3511,39.9492,-1,43.1933,57.1133,-1
44.7659,-1,47.4089,90.2282,47.4051,20.9559,47.6991,44.7565,83.153,52.3637,51.8985,25.7929,64.7835,57.1362,59.956,-1,43.4643,45.4354,112.648,56.6031
-1,-1,-1,110.013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,45.2912,85.229,-1,-1,-1,42.1732,47.4929,-1,-1,-1,53.4074,-1,105.332,43.3683,-1,37.4766,-1,-1
-1,-1,-1,44.8219,-1,76.5903,-1,28.9674,59.9997,-1,-1,102.415,47.7143,51.4059,35.8621,49.3611,-1,4.39804,40.0026,-1
