-1,-1,-1,-1,-1,-1,-1,35.2816,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,59.1357,-1,51.5716,23.389,-1,-1,50.0946,-1,10.258
-1,29.1924,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,90.7878,-1,-1
-1,47.9923,-1,53.6193,-1,-1,-1,84.2536,73.4535,60.5706
-1,-1,-1,-1,-1,-1,-1,91.0128,103.766,-1
-1,-1,-1,-1,-1,-1,-1,-1,103.515,-1
69.5971,32.234,99.3891,-1,87.1611,-1,89.406,39.57,-1,-1
44.4265,66.9203,73.2294,-1,50.8161,44.5281,64.1646,-1,-1,-1
-1,-1,-1,-1,103.833,-1,-1,-1,-1,-1
-1,-1,-1,51.6454,-1,34.0515,45.3256,-1,70.6701,-1
-1,45.1885,-1,54.4313,50.8333,-1,-1,10.471,85.6563,-1
-1,-1,-1,61.9801,-1,-1,-1,-1,66.4442,-1
-1,102.122,-1,-1,-1,-1,-1,-1,-1,-1
-1,51.0824,-1,53.689,59.9063,62.7548,-1,-1,60.6527,57.5369
104.507,-1,-1,-1,-1,-1,-1,-1,-1,-1
50.6634,59.525,-1,-1,45.8021,-1,-1,76.8635,-1,-1
18.289,-1,-1,-1,-1,-1,-1,96.5981,-1,-1
-1,-1,-1,46.9915,92.0356,-1,-1,8.66493,-1,-1
-1,48.4041,-1,-1,-1,72.8383,98.6906,61.3089,42.9988,-1
-1,66.9875,85.5253,8.23955,80.3599,67.1983,-1,65.5744,-1,46.6376
-1,69.6683,81.0852,81.7105,65.2562,103.008,-1,-1,-1,-1
104.459,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,102.88,-1,-1
-1,-1,99.1657,-1,71.2571,100.999,-1,104.716,-1,-1
-1,-1,-1,-1,-1,-1,41.6011,-1,-1,9.95673
-1,-1,-1,-1,-1,-1,-1,-1,11.2785,36.1354
22.7115,-1,16.1698,-1,-1,-1,-1,-1,43.8559,-1
-1,31.8627,33.3679,-1,82.8744,58.9748,53.2699,96.9902,29.22,-1
68.0169,27.5722,-1,84.7592,65.9889,47.8874,22.7633,30.9933,103.008,60.2555
-1,50.9908,-1,29.1546,-1,38.4375,33.8754,60.7063,88.7458,-1
105.096,31.5248,-1,-1,-1,-1,68.6526,11.3758,-1,-1
-1,62.3518,101.738,-1,-1,83.6736,58.1998,-1,-1,23.955
54.8787,14.7783,36.5509,110.287,-1,74.4029,-1,-1,15.0948,-1
32.8747,110.292,80.8264,-1,-1,-1,64.7794,-1,85.8045,-1
15.179,-1,-1,31.8906,54.5285,103.425,-1,-1,-1,-1
-1,-1,-1,-1,-1,108.934,-1,-1,-1,-1
-1,-1,-1,109.005,-1,-1,-1,-1,-1,-1
-1,92.1643,108.634,-1,-1,46.3024,-1,80.2799,-1,45.8089
-1,-1,-1,-1,-1,-1,-1,-1,-1,108.524
108.872,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,108.597,-1,-1,-1,-1,-1,-1
-1,-1,-1,109.026,-1,-1,-1,-1,-1,-1
111.347,-1,-1,112.994,110.954,-1,-1,111.149,113.61,-1
-1,-1,-1,111.135,-1,-1,-1,-1,-1,-1
