-1,-1,-1,-1,-1,-1,-1,-1,-1,70.1119
-1,-1,-1,-1,-1,75.8157,-1,-1,97.4959,-1
69.3649,47.0487,4.98738,58.3104,-1,47.8158,-1,-1,59.6314,-1
69.4446,-1,-1,-1,68.0765,-1,-1,44.2987,62.9446,48.5837
-1,-1,-1,-1,-1,-1,-1,-1,96.0543,-1
-1,-1,-1,36.3562,46.5606,-1,-1,-1,73.113,-1
72.3362,67.3562,-1,99.4071,23.2637,-1,49.8791,-1,-1,-1
113.393,112.063,-1,-1,-1,62.3158,46.8362,-1,-1,32.3355
2.71862,39.648,-1,-1,-1,56.997,-1,69.841,49.2056,-1
19.1159,-1,8.80006,-1,-1,-1,40.1845,98.43,102.628,110.608
-1,-1,-1,-1,-1,-1,-1,-1,-1,110.022
-1,-1,80.7974,-1,91.1865,-1,-1,-1,50.2183,61.0634
-1,-1,-1,47.3344,-1,63.111,-1,44.4249,82.7739,-1
-1,-1,53.1587,-1,-1,53.0258,-1,-1,84.7744,-1
-1,90.3442,60.5115,-1,71.0882,-1,-1,46.9821,-1,-1
57.8748,-1,-1,-1,-1,-1,-1,105.327,49.6194,-1
60.8696,-1,43.6181,-1,65.7248,-1,-1,-1,-1,-1
-1,-1,-1,58.7976,-1,-1,-1,-1,61.8947,107.861
-1,-1,-1,-1,74.9523,-1,-1,-1,-1,62.9692
-1,-1,-1,-1,34.0876,61.1013,-1,-1,-1,-1
-1,57.9852,111.992,-1,97.5328,-1,45.2812,-1,-1,-1
42.3786,72.2122,69.6956,105.851,-1,-1,-1,-1,78.7178,-1
-1,-1,-1,-1,26.2899,-1,114,34.0892,-1,43.7421
-1,-1,81.5742,-1,-1,-1,-1,32.7122,-1,27.9169
-1,-1,10.8955,-1,78.9887,-1,-1,-1,64.1574,-1
44.995,113.235,41.06,-1,31.5801,104.002,40.3396,33.787,44.6549,-1
-1,-1,93.6407,-1,81.1563,57.0083,63.681,-1,30.8557,63.437
73.4754,-1,-1,47.8747,-1,-1,-1,47.4492,49.6898,-1
85.9111,-1,-1,-1,64.0583,-1,64.5862,-1,-1,-1
-1,-1,54.8585,44.0197,43.9333,-1,48.2726,67.3406,-1,60.4517
-1,59.6585,77.1629,-1,67.2254,17.1163,84.7121,-1,-1,11.0382
-1,78.1679,-1,56.2991,124.134,-1,52.0708,-1,-1,20.4085
