-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,41.7835,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,38.4837
-1,-1,-1,-1,-1,-1,-1,20.3438,-1,-1
-1,-1,-1,-1,-1,10.9313,-1,-1,-1,-1
-1,73.4777,-1,-1,-1,-1,-1,-1,-1,-1
15.8896,69.9989,66.5751,-1,9.92254,64.8295,12.3684,-1,49.9761,-1
-1,-1,-1,-1,-1,-1,-1,72.3162,-1,-1
-1,-1,-1,54.6714,-1,-1,-1,11.4757,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,71.0581,-1
-1,-1,71.8128,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,28.5203,29.1602,28.6033,-1,46.3905,-1,41.416
54.3671,-1,56.0804,43.7859,12.5694,56.6996,-1,-1,14.7124,-1
44.538,-1,-1,-1,-1,66.0019,8.45015,-1,-1,31.4233
76.3193,70.8452,-1,6.40318,3.83735,-1,100.905,-1,78.7657,20.7136
42.1162,-1,40.8936,53.5654,100.508,-1,99.6632,-1,24.1388,-1
17.8953,-1,-1,-1,-1,87.3113,41.3019,-1,66.684,6.3548
108.931,-1,46.2575,-1,-1,-1,-1,65.4315,73.6083,69.3133
-1,-1,-1,-1,-1,-1,42.0248,-1,-1,-1
44.6897,-1,13.7032,-1,-1,-1,-1,-1,8.34466,32.2911
-1,-1,74.9623,24.8992,-1,-1,-1,58.6305,-1,-1
47.213,-1,-1,-1,-1,-1,-1,45.1421,34.1864,-1
9.49508,-1,-1,-1,-1,-1,27.4391,46.431,-1,-1
58.3423,49.9522,-1,-1,-1,91.603,-1,-1,51.0671,-1
2.58935,42.6337,-1,-1,-1,-1,-1,44.9625,-1,-1
109.33,44.1843,-1,71.8032,-1,-1,10.0646,-1,59.5264,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,87.7609,74.4711,-1,42.853,69.0733
47.7341,62.1086,-1,-1,10.4697,-1,52.7933,106.301,-1,-1
-1,-1,-1,33.8743,-1,-1,43.5902,-1,-1,-1
60.1772,51.7816,-1,-1,-1,-1,-1,32.1246,-1,55.3988
35.9259,-1,-1,54.7321,-1,-1,41.177,-1,2.47173,-1
-1,-1,-1,-1,-1,-1,-1,41.0729,111.675,-1
60.8389,-1,-1,112.81,32.8929,51.0782,-1,58.771,-1,-1
94.6211,-1,72.83,108.678,-1,59.4606,47.8378,51.1491,-1,40.7352
-1,-1,-1,41.1121,37.9368,-1,61.1756,33.1801,-1,-1
-1,-1,-1,-1,-1,-1,97.5911,-1,40.3946,79.7353
114.282,28.9465,-1,105.101,-1,114.715,-1,-1,-1,77.8517
-1,-1,92.8268,50.4069,-1,-1,81.1432,46.72,103.791,113.547
-1,-1,-1,-1,-1,-1,-1,-1,70.0008,60.0496
93.6844,67.0706,-1,-1,-1,-1,-1,-1,16.03,35.6043
44.506,-1,39.8028,-1,-1,86.6234,56.0846,-1,81.2658,-1
115.367,-1,-1,-1,-1,-1,-1,-1,-1,43.4524
4.01637,49.7548,-1,116.465,-1,55.6413,-1,-1,-1,112.28
111.631,-1,41.5843,93.5825,-1,-1,-1,-1,15.1038,-1
-1,-1,-1,-1,-1,82.2621,49.2087,-1,114.04,-1
106.374,-1,-1,44.1134,30.7511,96.4264,31.1883,-1,87.698,-1
-1,-1,-1,-1,40.7631,-1,-1,40.8421,-1,42.0295
-1,-1,-1,49.2476,-1,46.8962,-1,-1,-1,115.031
-1,-1,-1,-1,40.8181,101.427,43.0711,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11.1384,-1,-1,-1,-1,66.5636,39.7345,64.8223,-1,-1
-1,-1,74.9273,112.1,-1,-1,13.7586,-1,108.17,-1
-1,97.2915,-1,48.3314,86.0607,-1,84.1871,14.0765,108.79,-1
-1,41.8542,4.94298,-1,-1,-1,62.072,-1,-1,16.1595
-1,42.9001,-1,39.238,-1,83.8934,84.0042,-1,111.358,114.972
106.765,39.1113,102.598,-1,-1,64.3576,-1,-1,-1,110.898
94.1588,45.5685,114.747,-1,57.5554,62.0578,-1,62.7838,113.996,-1
-1,-1,108.681,-1,-1,-1,-1,-1,-1,-1
116.034,-1,100.847,116.494,-1,-1,-1,41.2,-1,84.7145
41.4575,44.0309,-1,26.6642,-1,-1,29.5261,-1,-1,-1
-1,-1,-1,-1,35.1126,-1,-1,-1,-1,-1
2.46972,-1,-1,79.7501,-1,-1,41.2602,7.66005,-1,45.399
-1,-1,-1,80.766,43.8531,-1,48.1074,16.4075,-1,113.573
-1,-1,-1,-1,-1,-1,106.786,-1,-1,78.8498
-1,-1,47.4631,-1,103.545,5.36791,-1,-1,-1,111.278
117.01,87.9238,69.0148,-1,116.337,-1,-1,-1,42.9361,43.2519
92.4574,-1,116.261,37.8497,-1,-1,-1,-1,-1,-1
-1,40.3553,-1,-1,23.2717,-1,-1,-1,61.9879,65.0742
-1,-1,-1,59.8988,-1,-1,-1,40.4872,94.4865,-1
-1,-1,-1,50.4188,-1,76.7941,-1,-1,-1,-1
115.288,-1,-1,-1,-1,46.0033,-1,-1,44.4108,38.7798
-1,-1,-1,-1,59.9696,-1,-1,37.9038,-1,76.1435
-1,-1,-1,-1,62.5294,8.39327,42.6521,42.2685,-1,-1
-1,-1,29.7532,-1,-1,-1,-1,-1,44.4158,116.741
41.5527,-1,-1,-1,-1,-1,49.4468,-1,-1,83.5091
-1,-1,40.861,50.4068,-1,-1,-1,64.8162,109.874,-1
-1,-1,-1,52.1419,-1,-1,-1,-1,-1,105.089
-1,-1,89.8511,-1,-1,-1,-1,49.5238,-1,104.308
34.9481,-1,-1,-1,-1,-1,-1,111.266,102.641,-1
-1,36.3232,-1,116.82,54.0497,-1,-1,-1,-1,60.3624
-1,-1,87.1536,87.0826,64.7617,40.3167,24.287,42.7137,117,53.9397
-1,35.6008,62.2947,-1,-1,-1,-1,108.561,116.535,-1
-1,98.7544,-1,-1,53.9992,28.6497,66.4372,-1,-1,-1
-1,-1,60.6355,-1,-1,-1,-1,70.9465,27.4543,-1
-1,86.5626,-1,-1,-1,-1,-1,64.3654,-1,-1
-1,-1,114.68,8.11069,-1,-1,-1,-1,-1,-1
-1,39.7737,92.9901,-1,65.701,-1,102.881,41.8962,-1,-1
-1,-1,-1,-1,112.089,-1,94.3868,41.3562,-1,-1
76.9766,-1,26.0392,40.8199,52.7723,-1,32.4456,-1,-1,43.7992
-1,72.5473,-1,-1,-1,41.1089,102.654,-1,-1,-1
-1,76.7224,-1,-1,41.0585,93.6245,113.07,41.4682,-1,46.1079
-1,-1,-1,-1,46.8779,116.223,52.082,99.7257,41.2382,48.6384
105.772,106.577,116.05,-1,116.385,40.4192,-1,-1,-1,50.9397
-1,23.4662,-1,56.0157,54.1797,112.147,40.1314,-1,-1,-1
70.0385,-1,-1,111.943,101.503,116.886,116.257,40.7913,43.4289,-1
41.1005,117.003,41.1592,-1,-1,-1,52.4217,-1,108.773,107.017
116.766,-1,-1,-1,41.4631,-1,-1,15.4978,114.49,-1
58.1451,110.302,44.8056,-1,-1,47.7793,71.5746,-1,-1,116.237
-1,-1,-1,-1,-1,-1,-1,114.54,113.582,-1
-1,47.4635,40.4222,-1,-1,-1,114.733,52.8257,-1,76.5502
-1,-1,-1,-1,-1,-1,116.324,85.4295,116.923,113.428
108.947,41.13,-1,-1,-1,-1,-1,116.971,48.7079,65.4608
93.6008,-1,40.6582,-1,-1,-1,-1,42.8673,112.805,-1
-1,-1,-1,-1,57.8641,41.0499,-1,-1,-1,-1
109.763,60.0485,55.9406,-1,-1,-1,-1,70.2224,85.0785,40.3118
-1,92.2321,12.9548,-1,100.01,106.058,94.7366,-1,84.3261,-1
-1,-1,-1,-1,52.7282,41.5216,-1,46.1553,63.7166,8.28023
108.873,-1,76.3962,-1,-1,41.7202,-1,100.167,-1,41.1636
-1,-1,-1,49.5697,-1,77.1861,-1,-1,-1,47.0817
40.3191,-1,-1,6.0843,61.8954,99.2117,-1,48.3443,40.4738,42.9536
-1,53.2462,69.1252,-1,4.60943,-1,-1,-1,25.4527,108.949
56.4134,-1,41.3362,102.926,-1,77.4712,-1,12.8893,-1,-1
-1,41.0791,94.7409,-1,75.0149,116.951,49.4959,-1,10.388,-1
-1,70.3191,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,81.2533,-1,27.1102,-1,95.435,-1,-1,-1
-1,-1,58.2654,89.5545,100.187,64.673,-1,114.475,-1,-1
-1,100.728,32.5241,116.934,-1,48.6787,-1,71.6579,115.064,-1
-1,85.9139,-1,-1,-1,-1,21.1817,-1,-1,-1
67.9757,-1,-1,11.7451,-1,116.56,45.7123,95.7897,-1,-1
-1,108.436,-1,-1,4.08606,115.732,-1,-1,-1,-1
-1,106.785,-1,-1,-1,92.3346,-1,-1,113.366,-1
100.346,-1,-1,30.4534,41.2624,101.758,-1,-1,-1,7.02477
-1,99.9071,-1,-1,27.5608,-1,93.7559,-1,79.2799,-1
62.8756,108.783,-1,-1,100.03,38.7422,57.0333,-1,112.959,88.1198
62.9266,115.023,40.8582,-1,-1,-1,94.3069,44.7348,-1,-1
-1,-1,-1,-1,112.297,48.6732,-1,-1,14.4609,-1
-1,-1,115.996,2.1539,-1,88.8902,115.989,93.1799,116.762,44.0188
78.8558,-1,-1,59.33,-1,-1,51.513,-1,49.1694,-1
-1,95.4968,-1,-1,-1,-1,109.044,-1,-1,-1
-1,26.7856,-1,-1,-1,46.4645,77.6018,-1,9.53201,-1
49.6116,88.2847,28.5723,-1,-1,40.9384,-1,-1,116.935,11.804
-1,-1,-1,25.0141,62.5566,-1,40.3049,41.1323,-1,53.0876
-1,73.8044,36.8416,-1,116.242,-1,-1,-1,-1,-1
43.0622,102.156,65.2879,72.6781,85.263,-1,81.2925,34.243,20.885,-1
89.7539,43.5497,115.79,106.699,68.0113,-1,-1,42.94,108.928,-1
112.566,60.175,111.367,-1,108.609,59.1449,-1,-1,63.4601,-1
-1,84.3279,85.6716,101.876,-1,-1,-1,74.4972,-1,-1
115.483,-1,116.74,65.9776,-1,59.4921,-1,-1,-1,50.6746
54.1813,-1,-1,-1,11.9347,-1,-1,-1,-1,-1
-1,50.9478,-1,46.3084,-1,-1,43.3745,111.423,61.991,-1
-1,110.816,116.276,-1,-1,-1,-1,-1,-1,-1
-1,113.724,-1,-1,83.4145,-1,-1,110.934,74.6867,84.5651
-1,-1,112.704,-1,116.967,40.4602,-1,55.8564,-1,87.7743
112.261,-1,55.3286,-1,-1,43.0146,45.7105,116.042,-1,-1
-1,-1,-1,43.839,103.027,23.6127,-1,111.468,94.476,101.36
-1,-1,-1,-1,116.251,-1,115.699,47.8233,91.4024,88.769
82.1491,-1,17.2347,51.7785,-1,-1,111.17,-1,110.922,102.825
-1,114.727,107.749,-1,-1,-1,115.063,106.933,113.374,105.59
114.795,98.808,103.168,-1,107.944,-1,117.009,106.232,107.255,100.939
101.932,74.6094,82.5244,-1,-1,115.428,108.908,116.669,58.3032,106.948
-1,115.565,116.335,116.973,-1,112.782,116.557,-1,-1,113.715
49.212,-1,-1,115.61,117.008,98.8938,103.295,54.1804,46.903,98.6921
-1,42.8364,-1,112.819,-1,-1,-1,-1,-1,-1
72.3304,95.9983,-1,76.114,116.447,116.969,41.2526,4.19832,-1,-1
75.3596,116.86,-1,101.144,82.5205,-1,-1,78.1726,-1,-1
98.6215,12.497,80.4568,116.992,-1,71.5956,82.5133,-1,-1,76.699
73.7702,-1,116.969,97.3382,95.5864,-1,105.332,115.062,116.34,103.606
90.216,-1,-1,110.309,116.464,44.7552,-1,101.815,110.159,-1
-1,-1,70.5357,-1,110.278,-1,-1,114.694,-1,53.6935
64.9115,-1,100.428,-1,-1,-1,77.567,106.561,40.2979,45.9273
18.4782,-1,-1,-1,42.9504,-1,107.794,78.9107,-1,115.419
-1,86.2256,83.6591,-1,117.004,-1,115.997,114.861,70.6873,111.388
-1,116.342,17.1564,87.6639,-1,-1,114.996,57.3902,93.4722,-1
-1,106.947,111.392,-1,76.9024,17.76,-1,-1,116.593,116.407
-1,-1,116.801,-1,75.505,91.1472,27.8222,88.1868,106.175,100.509
-1,-1,97.6837,-1,115.038,26.7604,83.7265,88.5132,90.7013,106.072
-1,100.4,107.407,-1,111.021,-1,-1,111.065,47.1546,115.906
-1,101.147,114.444,116.221,-1,115.123,-1,40.7227,-1,-1
-1,114.581,99.3385,116.991,-1,-1,-1,-1,-1,-1
28.3128,91.5452,-1,116.454,76.4822,-1,81.9786,54.5179,-1,40.5662
-1,-1,78.4797,115.104,-1,-1,105.518,117.01,-1,-1
92.6523,116.239,-1,116.866,115.756,-1,115.443,89.7115,4.81185,91.7217
-1,111.917,67.5916,112.462,-1,114.96,114.484,22.1843,84.1751,-1
102.057,-1,111.122,114.959,40.6759,108.409,-1,116.916,-1,116.991
46.3023,54.034,116.714,-1,96.382,113.311,-1,-1,-1,-1
-1,-1,96.2216,116.873,116.566,116.501,-1,105.194,-1,-1
45.1151,115.526,49.8773,-1,105.023,113.949,69.2748,-1,-1,-1
-1,-1,116.974,-1,45.0961,98.0598,116.564,-1,104.33,116.982
49.0301,115.242,114.591,-1,116.843,-1,-1,-1,96.4065,112.305
116.809,-1,40.6287,-1,113.45,-1,40.4637,116.931,102.766,117.005
-1,-1,115.799,99.0083,110.195,-1,116.784,113.63,113.185,117.001
-1,-1,116.742,116.803,112.765,-1,-1,111.656,-1,-1
94.735,117.006,59.5542,-1,116.609,-1,-1,-1,72.0612,99.4504
-1,114.1,108.971,116.996,106.296,-1,40.5692,116.291,-1,-1
113.866,-1,-1,-1,110.564,33.6641,110.483,-1,-1,116.975
115.29,116.999,115.1,114.512,114.256,-1,114.301,111.502,-1,-1
110.703,-1,111.312,116.113,-1,102.076,43.8518,116.325,116.881,-1
117.01,116.672,116.989,105.458,-1,116.474,116.848,-1,116.589,102.391
-1,115.911,102.636,116.856,116.467,115.053,-1,109.68,-1,-1
96.2384,111.394,115.604,-1,40.5474,-1,103.117,-1,70.3756,-1
40.7155,110.74,109.459,113.761,116.987,116.031,-1,115.967,114.15,63.9441
106.971,-1,-1,-1,116.987,116.821,-1,-1,114.71,-1
115.72,102.693,114.827,116.926,116.786,-1,-1,105.821,41.1054,110.541
115.906,-1,-1,-1,116.042,-1,-1,-1,111.94,-1
117.009,114.07,-1,114.95,110.837,-1,115.518,-1,-1,44.1385
-1,-1,109.059,115.605,-1,117.005,116.953,115.42,-1,-1
116.81,114.524,116.839,116.977,-1,-1,116.986,-1,34.7936,117.009
117.01,48.9686,-1,117.002,-1,-1,-1,-1,117.011,-1
