-0.793916	1.14029	-0.392556	-0.199441	-2.12784	2.3045	
-0.794624	1.13935	-0.392845	-0.199454	-2.12673	2.30539	
-0.795332	1.13841	-0.39314	-0.199466	-2.12562	2.30628	
-0.79604	1.13747	-0.393442	-0.199478	-2.12451	2.30717	
-0.796748	1.13653	-0.39375	-0.19949	-2.1234	2.30805	
-0.797455	1.1356	-0.394064	-0.199501	-2.12228	2.30894	
-0.798162	1.13468	-0.394385	-0.199512	-2.12116	2.30983	
-0.798871	1.13375	-0.394714	-0.199523	-2.12003	2.31073	
-0.799577	1.13283	-0.395048	-0.199533	-2.11891	2.31162	
-0.800283	1.13192	-0.395389	-0.199544	-2.11778	2.31251	
-0.800812	1.13091	-0.395444	-0.199537	-2.11681	2.31321	
-0.801153	1.12952	-0.394992	-0.199503	-2.11595	2.31371	
-0.801283	1.12792	-0.394239	-0.199431	-2.11514	2.31402	
-0.801199	1.12622	-0.393317	-0.199318	-2.11436	2.31413	
-0.80091	1.1246	-0.392467	-0.19916	-2.11356	2.31406	
-0.800427	1.12316	-0.391811	-0.198956	-2.11273	2.31383	
-0.799763	1.12206	-0.391522	-0.198707	-2.11183	2.31345	
-0.798946	1.12134	-0.391645	-0.198422	-2.11089	2.31295	
-0.79801	1.12104	-0.39218	-0.198109	-2.10993	2.31235	
-0.796994	1.12117	-0.393089	-0.197785	-2.10902	2.31166	
-0.795927	1.1217	-0.394314	-0.19746	-2.10818	2.31091	
-0.794858	1.12254	-0.395674	-0.197155	-2.10751	2.31012	
-0.793829	1.12358	-0.396985	-0.196888	-2.10709	2.3093	
-0.792874	1.12471	-0.398067	-0.196676	-2.107	2.30847	
-0.792024	1.1258	-0.398708	-0.196533	-2.10732	2.30765	
-0.791319	1.1267	-0.398706	-0.196476	-2.1081	2.30684	
-0.790613	1.12761	-0.398362	-0.19646	-2.10923	2.30595	
-0.789906	1.12852	-0.398024	-0.196444	-2.11035	2.30507	
-0.789196	1.12945	-0.397692	-0.196428	-2.11148	2.30418	
-0.788489	1.13037	-0.397367	-0.196411	-2.1126	2.30329	
-0.787781	1.1313	-0.397049	-0.196395	-2.11372	2.30241	
-0.787073	1.13223	-0.396738	-0.196378	-2.11483	2.30152	
-0.786365	1.13316	-0.396432	-0.19636	-2.11595	2.30064	
-0.785656	1.1341	-0.396134	-0.196343	-2.11706	2.29975	
-0.784947	1.13504	-0.395842	-0.196325	-2.11817	2.29887	
-0.784409	1.13577	-0.395287	-0.196353	-2.11935	2.29812	
-0.784061	1.13625	-0.394111	-0.19647	-2.12093	2.29744	
-0.783911	1.13657	-0.39254	-0.196662	-2.12276	2.29688	
-0.783972	1.13681	-0.390804	-0.196914	-2.1247	2.29648	
-0.784247	1.13702	-0.389099	-0.197212	-2.12663	2.29627	
-0.78472	1.13728	-0.387618	-0.197535	-2.1284	2.29627	
-0.785371	1.13764	-0.386555	-0.197861	-2.12989	2.29649	
-0.786186	1.13811	-0.385973	-0.198181	-2.13103	2.29694	
-0.787126	1.13867	-0.385909	-0.198479	-2.13178	2.29759	
-0.788156	1.1393	-0.386363	-0.198742	-2.1321	2.29841	
-0.789234	1.13996	-0.387283	-0.198961	-2.132	2.29939	
-0.790319	1.14053	-0.388484	-0.199137	-2.13154	2.30045	
-0.791371	1.14096	-0.389833	-0.199269	-2.13079	2.30156	
-0.792345	1.14111	-0.391076	-0.19936	-2.12986	2.30263	
-0.793203	1.14092	-0.392059	-0.199414	-2.12883	2.30363	
-0.793916	1.14029	-0.392556	-0.199441	-2.12784	2.3045	
