-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,7.52569,9.09965,-1,-1,-1,-1,50.8913
15.2053,-1,-1,-1,-1,-1,-1,101.976,-1,20.0341,-1,-1,34.8856,-1,-1
-1,-1,42.2902,21.6513,-1,-1,-1,-1,67.1922,-1,-1,-1,-1,8.95277,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50.6997,55.9344,-1,-1
44.3702,-1,-1,-1,-1,-1,-1,-1,-1,51.2134,80.2426,1.62516,-1,-1,-1
67.832,-1,-1,84.9723,-1,-1,-1,-1,-1,-1,-1,-1,-1,14.4021,-1
-1,-1,-1,35.0914,-1,-1,-1,-1,19.4721,-1,-1,-1,-1,50.3995,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13.5269,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
80.8643,75.2087,-1,-1,83.0257,-1,-1,-1,-1,66.2681,78.9482,55.712,-1,27.9203,-1
-1,-1,-1,-1,64.9676,-1,-1,51.7206,-1,77.8927,-1,-1,53.0886,-1,-1
44.3929,49.0996,-1,-1,43.6043,-1,-1,-1,-1,-1,-1,17.2551,13.3743,66.2537,-1
-1,49.5476,-1,-1,37.7932,-1,-1,-1,-1,-1,-1,25.4128,51.1951,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,67.6954,-1,-1,-1,-1,-1,-1,-1,79.2076,63.6703,70.0838,-1,-1,53.205
-1,93.7744,-1,-1,-1,-1,-1,40.7729,-1,-1,57.736,-1,66.8045,101.244,48.2639
102.143,38.9941,-1,-1,-1,95.508,-1,56.5913,92.9531,-1,-1,-1,47.9621,-1,51.4606
-1,42.4605,77.6381,51.1983,-1,62.7997,-1,-1,-1,-1,-1,-1,-1,-1,15.7599
-1,-1,-1,-1,-1,-1,-1,-1,-1,36.1533,-1,67.1618,-1,18.9341,27.3177
-1,-1,-1,-1,-1,-1,-1,-1,-1,121.358,-1,83.1967,82.5662,63.3199,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,118.508,-1,-1,-1,45.5781,-1
-1,-1,52.518,-1,-1,-1,-1,-1,-1,74.2411,-1,-1,52.1048,-1,-1
-1,-1,-1,-1,-1,-1,10.5431,-1,-1,-1,-1,57.6542,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,21.5423,52.3203,-1,71.1925,-1,-1,-1,74.9704,-1
61.4289,-1,-1,-1,28.219,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,76.0423,-1,-1,-1,-1,-1,53.1644,-1,30.1592,-1
-1,-1,-1,-1,-1,-1,75.417,-1,-1,-1,43.1957,105.648,-1,-1,-1
-1,-1,-1,26.9373,40.911,-1,-1,41.2343,7.26345,11.3535,68.2395,-1,56.8906,-1,-1
-1,-1,-1,-1,-1,-1,-1,15.9107,-1,-1,-1,-1,26.6306,-1,-1
3.99305,-1,-1,-1,68.2081,-1,-1,-1,84.9455,-1,61.0842,-1,-1,-1,58.1652
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55.0312,-1
-1,-1,-1,43.5117,-1,-1,-1,-1,-1,-1,-1,-1,2.35735,54.1701,-1
48.6998,-1,-1,-1,-1,41.6697,-1,124.766,79.2461,122.713,50.1633,-1,-1,123.327,86.0072
70.7429,-1,-1,65.6856,-1,-1,54.6775,66.1109,45.7225,-1,-1,122.224,36.2626,123.072,92.8468
-1,-1,-1,-1,87.537,-1,9.54569,-1,-1,-1,-1,-1,-1,57.955,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,49.9977,21.2902,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,57.7537,-1,-1,67.6662,-1,-1,-1,-1
121.45,-1,-1,-1,-1,103.18,51.0296,-1,-1,-1,-1,-1,-1,50.2255,45.1322
-1,-1,-1,-1,62.2359,25.5907,64.2939,125.307,-1,56.7749,-1,123.551,-1,-1,80.7852
-1,-1,60.3389,61.2174,-1,123.444,100.955,-1,-1,-1,-1,-1,-1,-1,-1
-1,41.4838,104.479,-1,-1,124.877,124.525,-1,-1,-1,57.5213,35.6771,-1,-1,85.8642
22.8892,78.8113,-1,-1,-1,29.2038,-1,67.6022,-1,-1,-1,-1,18.8419,-1,-1
124.021,95.7293,-1,-1,31.1288,122.946,-1,-1,-1,-1,-1,-1,121.917,110.869,-1
-1,-1,-1,40.5108,99.0646,57.1388,-1,-1,51.1928,-1,-1,80.2871,77.7727,22.1866,-1
110.647,-1,83.1694,125.56,-1,85.3429,-1,44.2393,-1,-1,-1,-1,-1,-1,19.9589
121.899,-1,-1,124.654,-1,-1,-1,-1,93.7246,-1,-1,59.9235,121.112,-1,80.6121
-1,-1,125.54,125.645,65.5063,-1,-1,-1,95.1096,-1,-1,122.291,98.8628,26.9794,124.055
-1,124.949,112.451,-1,-1,67.4779,108.31,-1,14.2509,30.0467,-1,121.033,-1,-1,-1
