-1,-1,-1,-1,-1,-1,-1,-1,-1,18.9688
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,49.1277,-1,-1
15.2729,28.473,-1,-1,-1,-1,17.4399,-1,-1,24.1454
-1,-1,-1,-1,-1,-1,-1,57.305,56.9403,-1
42.2508,-1,81.4097,-1,-1,-1,-1,-1,-1,-1
-1,41.4194,63.0025,-1,-1,-1,-1,-1,34.0294,60.3795
-1,56.5775,56.8475,-1,-1,-1,-1,-1,-1,68.1209
-1,-1,59.6768,-1,-1,-1,48.8272,-1,-1,112.931
-1,-1,-1,-1,-1,-1,30.9336,53.2557,57.4541,112.877
57.7638,-1,-1,-1,-1,-1,82.2011,-1,-1,-1
-1,-1,-1,-1,-1,59.5794,59.0039,-1,-1,-1
-1,-1,-1,47.9875,-1,-1,-1,-1,-1,-1
-1,-1,45.8096,-1,-1,60.0057,-1,-1,-1,41.5228
-1,72.6463,-1,-1,66.8812,-1,-1,112.899,-1,19.5612
-1,-1,-1,-1,-1,-1,-1,-1,-1,48.2077
-1,-1,-1,43.2704,-1,108.087,-1,-1,-1,-1
-1,-1,-1,-1,-1,41.2739,-1,58.7833,-1,-1
-1,-1,105.783,-1,-1,74.8976,-1,57.1467,-1,-1
56.0308,-1,-1,-1,-1,-1,-1,-1,-1,-1
47.9354,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,33.5294,-1,-1,-1,-1,77.9557,-1,-1,50.5315
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,62.7284,31.7263,64.7661,-1,59.6155,-1,55.8875,-1,-1
-1,107.647,-1,110.617,-1,-1,49.6182,-1,19.0008,-1
-1,112.248,-1,5.69963,-1,-1,-1,63.0602,49.6543,-1
-1,42.5139,-1,-1,-1,-1,65.929,47.8633,58.1589,-1
69.227,59.007,49.9466,45.4145,-1,-1,66.3173,-1,104.06,-1
98.2697,81.9818,-1,51.89,-1,-1,-1,-1,112.42,-1
-1,19.9146,-1,108.973,65.818,-1,-1,-1,43.3402,-1
