27.688,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,29.3457,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,36.4726,-1,-1,-1,-1
-1,47.2435,65.5465,-1,68.5429,53.7615,-1,73.3923,-1,-1
38.4979,-1,-1,-1,-1,-1,-1,-1,-1,70.7191
-1,59.2766,41.3833,-1,-1,-1,32.8174,-1,-1,-1
-1,35.7681,52.4993,-1,46.7841,-1,-1,-1,67.2358,-1
17.7891,-1,58.1055,-1,-1,-1,-1,26.316,46.6316,55.9538
-1,54.2001,-1,48.6619,-1,-1,-1,36.1582,-1,72.6122
-1,57.6691,-1,61.386,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,63.2473,-1,-1,-1,-1,25.0597,-1,-1,-1
65.9463,-1,60.0614,119.621,57.2499,-1,-1,-1,-1,-1
-1,-1,49.1041,15.5512,-1,34.6642,-1,-1,-1,38.6657
-1,87.0083,43.8378,113.553,56.3343,77.3229,-1,80.4845,-1,97.8095
55.0665,-1,-1,64.6745,-1,-1,-1,-1,77.1476,-1
-1,-1,-1,66.4107,68.593,-1,-1,-1,-1,-1
-1,99.6078,-1,-1,47.1097,-1,67.2225,-1,-1,-1
-1,-1,-1,72.6202,-1,-1,93.5024,20.3595,-1,-1
-1,-1,-1,-1,-1,-1,63.1329,-1,-1,-1
-1,69.0359,70.7292,-1,-1,-1,-1,-1,-1,65.8542
-1,-1,69.7201,-1,-1,52.2315,47.078,-1,-1,-1
53.4056,46.5126,73.0293,46.2842,106.535,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,66.0301,-1,58.1431,80.4849
-1,-1,-1,67.2539,72.3979,-1,119.238,102.959,-1,-1
55.6855,-1,41.5132,67.5298,-1,47.654,108.157,-1,-1,-1
-1,52.0489,15.1399,62.8936,105.994,55.8779,93.3907,75.1716,54.1515,-1
-1,-1,-1,-1,-1,-1,58.3495,-1,-1,-1
-1,-1,37.0207,-1,-1,69.2027,-1,-1,-1,81.1191
66.1338,88.9097,-1,-1,53.9608,-1,-1,-1,-1,-1
-1,-1,-1,87.409,-1,2.52012,-1,45.3295,12.9848,85.2265
-1,-1,-1,-1,54.7144,58.7443,-1,-1,-1,-1
-1,-1,62.4891,-1,108.104,70.4674,-1,72.5447,-1,-1
-1,44.9484,110.107,-1,59.2593,63.7284,56.8899,61.7806,-1,70.8789
-1,-1,-1,-1,78.2047,-1,-1,-1,58.5021,68.4185
49.6541,30.2859,75.2841,-1,-1,46.1155,91.6325,62.7501,-1,63.6232
-1,-1,-1,52.9901,38.5091,65.8251,53.4318,-1,45.9627,119.19
95.1364,-1,-1,-1,45.6707,101.917,51.1151,78.9446,96.028,-1
-1,-1,-1,-1,-1,-1,-1,-1,116.581,-1
94.2673,47.4206,69.1147,84.1374,-1,-1,-1,-1,-1,-1
106.105,-1,-1,114.956,55.1063,54.1034,-1,55.2423,-1,-1
65.0053,62.4913,24.0212,-1,59.8375,-1,-1,102.485,97.7171,68.0943
-1,63.5918,-1,115.962,69.2964,107.897,-1,62.6981,-1,45.5661
-1,71.1597,-1,-1,91.7896,-1,55.5571,-1,-1,-1
-1,-1,-1,-1,-1,48.4356,-1,55.8607,71.9688,44.5209
78.5062,65.7244,100.415,-1,1.91089,71.4897,63.0422,-1,92.6664,56.0271
-1,-1,-1,-1,76.4081,-1,42.7352,-1,-1,63.6049
58.5652,51.5363,-1,-1,117.729,-1,-1,-1,-1,47.0236
-1,119.392,-1,-1,-1,21.0426,49.752,85.598,45.3568,-1
57.5038,81.3342,-1,-1,58.7158,55.2311,-1,115.43,-1,-1
78.3233,76.2096,68.3713,50.3781,118.05,62.9807,44.5851,56.8977,44.4166,44.7499
82.1292,-1,-1,-1,81.9851,53.4939,-1,-1,-1,-1
69.6067,-1,-1,-1,-1,-1,-1,44.8562,106.399,108.511
-1,-1,-1,-1,73.356,-1,-1,83.3409,-1,57.5557
-1,60.4202,33.9806,43.9363,-1,-1,-1,118.586,51.7297,87.6843
-1,43.321,59.6712,-1,45.1494,-1,-1,-1,53.6733,-1
71.4551,-1,60.3089,-1,67.5914,-1,-1,-1,103.221,97.1678
-1,-1,61.653,48.3085,-1,-1,66.2431,70.3031,-1,-1
-1,-1,120.292,-1,-1,65.8037,77.2082,101.481,55.1745,44.178
119.975,65.3404,120.283,-1,64.1549,-1,89.3073,120.929,108.992,65.5597
-1,-1,60.6117,-1,-1,99.4523,63.3646,114.084,69.3741,121.202
-1,56.6343,-1,61.2952,115.844,61.595,-1,110.319,-1,73.4994
-1,-1,65.244,113.293,115.753,-1,50.5514,-1,-1,51.6967
-1,79.0867,116.96,-1,105.751,74.9964,54.8632,-1,70.4622,121.341
43.5021,52.9825,113.596,117.705,-1,61.7739,80.0023,43.3269,115.975,118.234
