-0.750317	0.971217	-0.42358	1.25774	1.37134	1.33717	
-0.751154	0.972326	-0.423849	1.25751	1.37176	1.33613	
-0.75199	0.973438	-0.424125	1.25727	1.37218	1.3351	
-0.752827	0.974554	-0.424407	1.25704	1.3726	1.33406	
-0.753663	0.975673	-0.424696	1.25681	1.37302	1.33303	
-0.754498	0.976795	-0.424991	1.25657	1.37345	1.33201	
-0.755332	0.97792	-0.425293	1.25633	1.37387	1.33098	
-0.75617	0.979053	-0.425603	1.25609	1.37429	1.32996	
-0.757005	0.980185	-0.425918	1.25585	1.37471	1.32895	
-0.757838	0.98132	-0.426239	1.25561	1.37513	1.32793	
-0.758653	0.982089	-0.426239	1.25537	1.37555	1.32697	
-0.759592	0.982378	-0.42566	1.25508	1.37604	1.32587	
-0.760621	0.982266	-0.424716	1.25475	1.37661	1.32479	
-0.761697	0.981812	-0.423552	1.25437	1.37726	1.32382	
-0.762778	0.981148	-0.422424	1.25394	1.37799	1.32308	
-0.763824	0.980348	-0.421467	1.25346	1.37878	1.32264	
-0.764791	0.979513	-0.420871	1.25296	1.37964	1.32261	
-0.765639	0.978695	-0.420694	1.25243	1.38052	1.323	
-0.76634	0.977931	-0.420947	1.25191	1.3814	1.3238	
-0.766857	0.977245	-0.421604	1.25142	1.38224	1.32495	
-0.76718	0.97664	-0.422614	1.25098	1.38301	1.32643	
-0.767301	0.976078	-0.4238	1.25061	1.38366	1.32808	
-0.767208	0.975514	-0.424984	1.25034	1.38413	1.3298	
-0.766907	0.974893	-0.425985	1.25019	1.3844	1.33145	
-0.766418	0.974145	-0.426588	1.25017	1.38443	1.33289	
-0.765759	0.973212	-0.426587	1.25032	1.38419	1.33397	
-0.764926	0.972078	-0.426268	1.25056	1.38377	1.33498	
-0.764093	0.970946	-0.425956	1.2508	1.38335	1.336	
-0.763255	0.969813	-0.425649	1.25105	1.38293	1.33703	
-0.762421	0.968689	-0.425351	1.25129	1.38251	1.33805	
-0.761587	0.967567	-0.425058	1.25152	1.38209	1.33908	
-0.760752	0.966449	-0.424772	1.25176	1.38168	1.34012	
-0.759916	0.965333	-0.424493	1.252	1.38126	1.34116	
-0.75908	0.964221	-0.42422	1.25223	1.38084	1.3422	
-0.758244	0.963112	-0.423953	1.25246	1.38042	1.34324	
-0.757436	0.962074	-0.423441	1.25274	1.37993	1.34397	
-0.756512	0.960923	-0.422344	1.25315	1.37919	1.34427	
-0.755509	0.959795	-0.420889	1.25368	1.37827	1.34423	
-0.754459	0.958828	-0.419309	1.25428	1.37723	1.34392	
-0.753399	0.958131	-0.417797	1.25492	1.37611	1.34342	
-0.752374	0.957795	-0.416543	1.25556	1.37499	1.34281	
-0.751424	0.957903	-0.415733	1.25618	1.37393	1.34218	
-0.750578	0.958473	-0.415427	1.25674	1.37297	1.34156	
-0.749873	0.959484	-0.415648	1.25721	1.37215	1.34098	
-0.749337	0.960896	-0.416387	1.25759	1.37151	1.34047	
-0.74899	0.962636	-0.417581	1.25786	1.37106	1.34003	
-0.748848	0.964558	-0.41903	1.25802	1.3708	1.33961	
-0.748914	0.966544	-0.420588	1.25807	1.37072	1.33918	
-0.749189	0.968406	-0.421986	1.25803	1.3708	1.33866	
-0.749664	0.970016	-0.423062	1.25791	1.37102	1.33801	
-0.750317	0.971217	-0.42358	1.25774	1.37134	1.33717	
