-1,62.2359,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.1039,-1
47.2428,-1,-1,-1,-1,-1,57.0441,51.0623,-1,-1,19.3391,-1,35.7338,-1,-1,-1,-1,-1,-1,-1
71.1783,71.0117,-1,102.915,-1,-1,-1,-1,-1,-1,107.846,-1,-1,-1,-1,-1,-1,67.1633,-1,53.5736
-1,-1,-1,47.0229,75.8498,-1,-1,-1,-1,-1,58.401,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,49.8242,-1,-1,-1,-1,-1,57.3047,74.8629,61.7995,-1,94.2388
-1,-1,-1,45.3207,-1,-1,80.1091,-1,-1,-1,44.3888,-1,-1,-1,-1,-1,-1,16.2938,-1,-1
-1,-1,92.9073,-1,50.1135,-1,-1,44.1281,66.769,-1,-1,42.7128,56.1846,43.5699,-1,-1,58.4241,-1,61.3326,-1
-1,68.9731,51.8993,-1,-1,-1,-1,-1,-1,-1,-1,99.9019,-1,35.9671,49.0987,62.0724,58.3467,57.0732,-1,-1
49.3689,-1,56.7642,-1,-1,-1,-1,-1,-1,-1,-1,-1,45.1061,-1,-1,72.38,-1,62.6531,-1,93.0787
-1,60.991,26.0136,43.331,-1,-1,-1,-1,78.8941,-1,-1,75.472,-1,-1,-1,-1,75.8778,54.1268,-1,50.8052
43.436,-1,-1,-1,-1,-1,-1,98.0906,-1,-1,-1,53.3223,58.7031,-1,47.0902,99.34,56.4444,65.3238,-1,-1
-1,-1,-1,80.8841,45.7149,-1,-1,66.9271,-1,111.519,64.055,84.7312,-1,-1,64.347,-1,52.0382,46.4047,114.698,-1
58.307,-1,-1,-1,-1,-1,-1,-1,-1,62.6121,47.3569,119.548,-1,-1,-1,-1,106.269,-1,87.4068,-1
95.9755,-1,-1,-1,57.6888,69.1481,77.2333,-1,116.839,-1,67.8741,74.4345,5.40996,62.5321,-1,-1,109.726,-1,-1,56.1923
25.7203,59.851,-1,29.5571,-1,107.943,107.725,44.8725,68.1094,-1,49.3233,-1,-1,-1,72.2846,53.5834,-1,44.1518,-1,79.628
-1,56.3704,-1,44.1689,-1,12.5911,112.007,-1,80.8369,-1,55.5864,70.403,-1,-1,105.545,44.4,119.967,44.1743,-1,-1
93.2648,58.9968,-1,-1,-1,57.7563,53.2738,84.6456,58.373,-1,102.617,-1,-1,-1,105.923,111.643,-1,-1,92.2315,89.9882
-1,-1,-1,119.924,-1,57.4921,-1,-1,101.46,-1,-1,-1,-1,-1,116.417,7.85758,-1,-1,120.93,118.698
-1,-1,-1,-1,64.8296,-1,60.875,-1,-1,112.398,-1,-1,-1,-1,-1,-1,46.2205,-1,109.91,-1
-1,-1,48.7455,44.3227,-1,104.728,56.8492,71.7064,-1,47.7754,59.8174,-1,-1,-1,-1,-1,52.1256,-1,-1,34.6405
68.9875,-1,-1,-1,9.90682,-1,-1,-1,-1,-1,41.1347,-1,68.696,-1,-1,56.8149,54.9858,-1,-1,-1
103.404,-1,-1,44.3291,81.2199,-1,-1,62.6069,72.5485,-1,43.1536,-1,-1,-1,-1,-1,-1,57.1971,97.0581,-1
97.4316,20.0748,75.4499,76.4145,81.0492,73.3346,42.6517,-1,68.0486,-1,46.5921,65.8046,78.9543,-1,-1,66.1129,42.0448,-1,-1,41.3418
-1,-1,75.5886,42.7666,117.017,-1,-1,-1,-1,-1,-1,116.746,-1,-1,-1,-1,44.9154,-1,-1,86.5082
44.7652,-1,-1,-1,42.1117,66.7195,-1,-1,-1,-1,-1,-1,-1,94.7082,59.3173,105.271,63.3865,-1,-1,120.146
47.499,66.1908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,64.1026,68.7527,-1,-1,-1,-1
-1,107.776,52.8224,16.0751,-1,-1,36.5992,45.8455,-1,-1,71.7846,-1,-1,-1,48.1529,-1,-1,-1,-1,-1
-1,78.6143,-1,9.34392,117.355,60.7492,-1,-1,-1,-1,94.0105,-1,-1,74.5654,-1,-1,-1,-1,73.1547,-1
30.4381,-1,-1,85.5333,-1,72.4474,85.7382,61.6707,65.8574,53.3496,-1,-1,91.9581,102.263,-1,80.4576,5.40331,-1,107.323,-1
-1,42.0703,-1,-1,107.366,110.994,-1,116.369,-1,99.8063,-1,-1,-1,103.829,-1,-1,28.5942,-1,-1,62.4551
-1,-1,-1,56.5545,-1,85.4369,-1,119.969,-1,53.9712,74.825,111.639,42.0355,7.06192,-1,60.7933,59.9804,-1,-1,43.6752
55.685,52.234,-1,-1,116.223,-1,-1,57.2495,75.0253,64.5187,-1,-1,-1,-1,56.1132,-1,63.7783,-1,-1,-1
-1,111.86,-1,-1,45.7857,57.1609,-1,111.087,-1,-1,-1,65.4298,56.2987,-1,89.1735,-1,107.747,-1,-1,59.663
-1,-1,-1,-1,-1,120.382,-1,58.2294,69.4865,-1,-1,-1,107.328,-1,86.6498,-1,-1,-1,55.1839,-1
-1,-1,-1,-1,107.69,25.7657,51.8621,58.0553,49.7467,-1,-1,-1,-1,-1,-1,-1,-1,45.4936,116.228,-1
81.8737,54.4597,-1,-1,-1,57.3871,-1,120.146,-1,-1,-1,22.7128,-1,48.6588,118.664,-1,46.2484,-1,27.4181,-1
75.3132,58.2986,-1,-1,15.5377,27.2939,60.1343,39.2139,-1,-1,47.2312,75.3917,-1,60.0546,-1,65.8579,59.2035,58.8887,60.9229,-1
65.6251,54.4181,-1,56.4572,-1,119.637,87.6681,112.169,-1,-1,-1,-1,-1,-1,44.0532,-1,55.6873,7.38476,61.1432,-1
73.21,63.8801,68.6873,-1,45.6027,-1,-1,-1,-1,-1,-1,49.7198,-1,118.527,-1,72.0033,-1,-1,-1,-1
53.5595,-1,-1,-1,-1,-1,-1,-1,51.2226,92.0096,-1,-1,-1,72.4645,56.3237,77.2844,-1,-1,-1,-1
-1,29.6422,21.3263,-1,70.6567,-1,-1,-1,-1,57.6454,-1,-1,-1,-1,-1,-1,-1,76.8381,61.9505,42.4535
-1,57.3654,-1,98.7486,-1,102.084,-1,-1,49.252,82.8868,-1,41.9099,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,64.6205,-1,-1,-1,55.4001,-1,-1,51.3752,61.7942,-1,-1,72.8354,-1,-1,27.8754,46.0559,96.637,-1
-1,-1,91.831,-1,41.8514,90.426,48.5257,55.3689,-1,-1,48.3394,61.4132,57.8992,-1,44.4519,-1,82.1935,-1,-1,52.1673
-1,-1,-1,12.9255,-1,79.0354,-1,115.921,-1,-1,119.982,-1,67.16,-1,64.6118,108.499,-1,-1,-1,64.3353
110.782,-1,-1,-1,112.7,68.8044,-1,31.6214,57.0329,53.5143,-1,53.039,70.8148,68.804,-1,-1,45.5799,48.3182,85.1898,115.142
-1,-1,-1,-1,56.9666,-1,-1,42.1265,67.1297,-1,44.9199,72.7283,28.8183,-1,80.1485,-1,-1,-1,103.817,87.3432
89.1964,-1,-1,-1,120.268,108.343,-1,-1,82.2939,42.0207,-1,39.1271,57.7955,46.7357,72.6151,47.7855,-1,44.2415,116.277,20.7585
-1,-1,84.3728,-1,117.513,-1,-1,59.6686,-1,-1,-1,76.6965,102.707,-1,59.837,-1,-1,-1,106.181,-1
43.9726,-1,82.22,-1,87.3153,116.225,60.8098,105.737,48.1922,57.5049,-1,-1,65.0456,-1,-1,54.578,-1,84.5426,-1,-1
-1,-1,69.8214,-1,97.285,61.8481,-1,98.8598,40.6534,54.8129,-1,-1,78.684,-1,-1,-1,-1,-1,93.0177,-1
44.9356,-1,106.747,120.188,75.6911,-1,24.9784,50.19,48.1004,-1,7.33201,119.803,-1,-1,-1,58.0274,-1,46.1575,83.3878,10.5431
-1,-1,66.2737,59.6678,-1,-1,57.0437,56.3472,-1,77.5977,-1,-1,52.8896,55.941,77.346,-1,68.6036,62.7967,55.4897,87.733
