-1,-1,-1,-1,60.5306,63.444,-1,-1,40.3222,-1
25.8282,-1,-1,-1,7.78068,-1,-1,-1,8.18477,65.5168
56.4334,-1,33.5004,-1,-1,-1,-1,22.2176,54.5779,-1
5.15303,-1,-1,-1,62.8174,-1,29.0537,35.8091,-1,-1
-1,51.8601,-1,-1,64.1108,24.7978,59.385,38.7135,-1,-1
-1,-1,-1,-1,98.7771,-1,-1,-1,-1,-1
27.5957,-1,-1,-1,-1,-1,79.9422,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
14.4577,-1,-1,-1,-1,43.901,3.59592,-1,-1,78.6635
26.6128,-1,-1,-1,38.0225,-1,41.1021,-1,-1,64.8595
-1,-1,15.8386,-1,-1,-1,-1,-1,-1,11.3077
-1,31.3413,-1,-1,-1,-1,-1,-1,-1,61.4234
-1,-1,-1,26.4267,-1,-1,-1,-1,9.22446,73.0477
-1,20.3594,44.3155,-1,-1,-1,64.2848,-1,-1,28.1003
19.5431,88.5776,15.4575,51.269,-1,-1,-1,14.807,-1,-1
74.7756,69.4454,-1,-1,-1,-1,-1,71.4253,-1,-1
10.8914,57.5066,53.6783,-1,-1,82.0525,4.86933,-1,-1,10.1836
-1,58.4712,28.7481,47.0721,-1,-1,-1,-1,27.0247,5.66654
-1,-1,-1,-1,-1,-1,-1,93.2078,-1,-1
59.2284,-1,-1,-1,-1,83.0355,-1,-1,-1,39.1226
-1,-1,-1,-1,81.0638,31.8045,54.3636,-1,27.2464,-1
-1,-1,-1,-1,-1,-1,-1,-1,97.8975,-1
43.9061,-1,103.736,-1,93.962,80.8154,-1,-1,61.0845,-1
-1,60.8475,-1,-1,-1,-1,-1,-1,-1,-1
-1,53.2699,-1,-1,-1,56.6696,-1,-1,-1,-1
-1,-1,71.1537,-1,9.00181,103.899,44.0808,82.0252,-1,-1
-1,-1,-1,104.32,-1,-1,-1,-1,-1,-1
-1,104.047,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,104.233
-1,-1,-1,-1,-1,-1,-1,95.5997,-1,-1
67.2472,-1,82.6316,-1,-1,50.0953,30.1148,48.9819,17.7645,72.812
78.4794,54.7513,-1,92.8521,69.0626,59.2571,42.7828,-1,91.2226,-1
-1,-1,-1,64.0768,53.8507,-1,32.9948,-1,26.599,34.0858
12.606,47.0341,-1,4.61205,52.9445,58.2707,-1,-1,-1,-1
53.1175,76.8796,60.3178,-1,60.7965,53.12,44.2169,-1,76.6896,69.7032
42.0853,44.9448,85.2306,59.1285,-1,-1,7.03807,99.7819,44.3988,-1
-1,-1,54.6627,-1,-1,57.5148,-1,49.7717,66.9509,-1
-1,-1,-1,-1,-1,-1,-1,-1,44.2993,23.6977
60.56,-1,57.3449,-1,63.9242,65.9564,55.3344,57.6798,-1,74.8435
-1,-1,-1,-1,-1,-1,-1,98.2946,-1,-1
48.8587,88.5186,-1,56.9025,14.2339,80.7954,19.1571,-1,-1,-1
33.0328,-1,-1,-1,52.1916,83.6843,-1,-1,37.8505,-1
62.8496,-1,-1,-1,-1,-1,10.347,75.3024,23.0809,50.0689
82.7242,38.2089,47.0076,16.3693,100.369,14.6045,55.9795,-1,-1,64.5232
-1,30.5619,-1,-1,55.1689,-1,-1,45.7339,-1,-1
-1,-1,-1,-1,-1,-1,-1,106.424,-1,106.837
-1,-1,-1,107.004,-1,-1,-1,-1,-1,-1
-1,-1,35.4387,47.6479,55.886,-1,-1,-1,37.0636,94.1374
100.465,61.1994,67.4255,-1,87.1489,66.8031,60.9593,61.5699,-1,62.4778
-1,30.7943,13.2062,76.2281,60.5383,-1,-1,81.0038,-1,-1
-1,-1,-1,52.0866,64.5512,-1,-1,70.149,-1,52.7132
106.635,-1,-1,102.833,-1,65.6538,29.3868,68.839,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
76.4932,52.249,68.1628,-1,95.9546,64.4121,65.9675,6.07626,40.5946,73.7304
54.5808,94.1583,41.074,-1,103.099,-1,51.6882,106.849,-1,52.9388
-1,-1,107.666,-1,92.5079,-1,-1,-1,-1,-1
-1,80.7942,-1,49.2684,93.6784,95.6933,62.5944,-1,-1,-1
60.3526,43.8474,-1,73.6844,56.157,-1,-1,-1,56.3363,57.975
-1,66.1227,6.86102,79.5211,71.7805,92.2571,-1,-1,-1,107.3
-1,71.11,88.7337,72.1117,43.7352,77.7102,-1,-1,61.1587,41.1455
56.9468,-1,68.3243,109.411,45.3973,81.0555,85.063,-1,-1,-1
-1,-1,9.24604,106.269,63.3543,59.0319,-1,-1,-1,-1
-1,48.1141,55.5454,-1,66.1858,78.4435,69.1655,39.2783,62.243,84.7516
59.9385,-1,-1,-1,64.556,-1,-1,70.757,77.9298,-1
64.4672,50.2716,62.3657,-1,51.243,43.0556,56.1116,104.131,53.6393,90.0025
-1,-1,8.98545,-1,42.2094,56.8714,69.3901,-1,54.5828,41.3832
56.8489,58.711,-1,53.4101,-1,62.5004,70.5739,-1,64.9866,57.8584
49.5641,26.1095,-1,66.6095,89.2464,47.4814,57.5795,82.5593,61.4492,62.5562
-1,-1,92.0713,-1,-1,-1,-1,-1,-1,-1
96.2648,-1,105.492,66.4256,85.1121,87.3395,95.7652,52.2108,65.0669,-1
-1,54.6014,109.341,72.8492,53.7063,52.9513,7.42158,-1,68.8009,79.8477
50.6286,75.6861,107.078,-1,107.65,-1,96.2836,72.2604,-1,-1
47.2203,-1,-1,-1,57.4053,-1,-1,103.198,46.7073,-1
-1,-1,103.247,-1,66.0892,94.1688,54.9282,64.8555,-1,108.466
-1,36.6777,65.1302,-1,79.7977,-1,75.8543,46.354,56.9996,104.195
42.3295,-1,69.2144,-1,-1,-1,-1,-1,72.5349,88.0499
-1,-1,30.0448,47.9387,-1,77.2076,-1,61.1632,77.2188,71.8311
70.7174,-1,69.3115,52.3587,64.9517,61.2446,36.486,-1,-1,98.9664
42.6081,-1,79.6483,62.1513,9.75463,51.6256,-1,56.8132,31.2526,15.9645
102.415,59.7876,42.2749,94.058,88.8024,-1,57.9293,57.8558,104.96,-1
-1,78.4141,5.7923,99.5061,70.0867,7.9442,-1,-1,103.558,57.8423
63.2495,-1,9.37714,-1,-1,71.5557,86.7128,79.1663,91.5489,-1
86.4472,-1,-1,-1,66.2599,16.6101,78.9994,-1,-1,56.3224
48.1445,-1,-1,43.25,65.6831,-1,60.6677,61.017,-1,-1
-1,-1,96.0147,-1,-1,-1,-1,-1,-1,-1
108.328,-1,104.202,-1,106.988,-1,-1,60.9969,30.9108,-1
-1,-1,109.469,-1,-1,-1,-1,-1,-1,101.139
42.9247,20.1545,108.885,-1,45.7911,-1,46.2446,79.1283,-1,-1
96.3648,-1,58.4168,19.1984,-1,16.7469,60.208,-1,32.0772,64.1376
56.1401,-1,60.1052,40.3949,-1,-1,67.5396,-1,49.0738,-1
-1,-1,-1,69.9334,-1,52.2465,84.5982,23.9219,42.0087,63.1512
67.7634,88.583,82.252,23.3384,48.9719,-1,103.773,41.717,81.6747,62.2104
9.42736,-1,4.2018,70.184,47.5354,103.36,-1,8.16534,-1,-1
66.5503,-1,78.1483,61.448,86.4014,-1,-1,68.0265,-1,61.359
