0.809272	0.987641	-0.404042	0.568091	-2.16219	0.289601	
0.810429	0.988176	-0.404264	0.568295	-2.16297	0.288824	
0.811585	0.988715	-0.404493	0.568497	-2.16375	0.288045	
0.812742	0.989257	-0.404727	0.568699	-2.16453	0.287265	
0.813898	0.989802	-0.404968	0.568899	-2.16531	0.286482	
0.815053	0.990351	-0.405215	0.569098	-2.16608	0.285699	
0.816207	0.990902	-0.405467	0.569296	-2.16685	0.284914	
0.817367	0.991459	-0.405727	0.569493	-2.16762	0.284124	
0.818521	0.992017	-0.405993	0.569687	-2.16839	0.283336	
0.819675	0.992578	-0.406264	0.569881	-2.16915	0.282546	
0.820658	0.993035	-0.406216	0.57014	-2.17002	0.28204	
0.821551	0.993384	-0.405586	0.570569	-2.17124	0.281923	
0.822309	0.993717	-0.404587	0.571119	-2.1727	0.282152	
0.822902	0.994076	-0.403363	0.571753	-2.1743	0.282689	
0.823308	0.994554	-0.40217	0.572408	-2.17589	0.283444	
0.823513	0.995184	-0.401142	0.573046	-2.17737	0.284363	
0.823499	0.996019	-0.40047	0.573613	-2.17863	0.28537	
0.823268	0.997045	-0.400215	0.57408	-2.17961	0.286413	
0.822831	0.998224	-0.400388	0.574427	-2.18026	0.287449	
0.822206	0.999496	-0.40097	0.57464	-2.18055	0.288436	
0.821411	1.00081	-0.40191	0.574718	-2.18051	0.289355	
0.820487	1.00204	-0.403037	0.574684	-2.18018	0.290204	
0.819472	1.00306	-0.404176	0.574558	-2.17963	0.290986	
0.8184	1.00377	-0.405153	0.574372	-2.17893	0.291717	
0.817314	1.00406	-0.405755	0.574166	-2.17818	0.292428	
0.816264	1.00382	-0.405782	0.573979	-2.17748	0.293137	
0.815111	1.00326	-0.405509	0.573777	-2.17672	0.293921	
0.813957	1.0027	-0.405242	0.573573	-2.17596	0.294703	
0.812798	1.00215	-0.40498	0.573367	-2.17519	0.295487	
0.811643	1.00159	-0.404726	0.57316	-2.17442	0.296266	
0.810489	1.00105	-0.404478	0.572952	-2.17365	0.297043	
0.809333	1.0005	-0.404235	0.572743	-2.17288	0.297819	
0.808177	0.999959	-0.403999	0.572532	-2.1721	0.298593	
0.807021	0.999421	-0.403769	0.57232	-2.17133	0.299366	
0.805864	0.998885	-0.403546	0.572107	-2.17055	0.300136	
0.804885	0.998165	-0.403083	0.571928	-2.16989	0.300793	
0.804015	0.996948	-0.402063	0.571781	-2.16933	0.301398	
0.803283	0.995381	-0.400704	0.571642	-2.16883	0.301878	
0.802718	0.993609	-0.399232	0.571483	-2.16833	0.302158	
0.802342	0.991765	-0.397834	0.571286	-2.16778	0.302184	
0.802166	0.989995	-0.396693	0.57104	-2.16717	0.30192	
0.802195	0.988441	-0.39599	0.570731	-2.16647	0.301341	
0.80243	0.987167	-0.395778	0.570362	-2.16568	0.300449	
0.802861	0.986236	-0.396078	0.56995	-2.16484	0.299284	
0.803471	0.985681	-0.396877	0.569508	-2.16397	0.297888	
0.804236	0.98551	-0.398109	0.569062	-2.16313	0.296329	
0.805129	0.985646	-0.399576	0.568653	-2.16241	0.29471	
0.806117	0.986035	-0.401134	0.56831	-2.16187	0.293117	
0.807162	0.986556	-0.402516	0.568083	-2.16161	0.291674	
0.808226	0.987135	-0.403562	0.567999	-2.1617	0.290471	
0.809272	0.987641	-0.404042	0.568091	-2.16219	0.289601	
