-1,20.491,7.03849,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,44.7328,-1,44.1544,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,49.4561,24.0583,-1,-1,-1,-1,-1,-1,46.3024,-1
-1,67.6677,51.7319,-1,37.1697,50.2162,60.9967,-1,-1,-1,-1,-1,21.4015,-1,41.3725
40.0936,17.9851,-1,-1,30.8857,6.7154,81.9487,-1,-1,-1,-1,-1,92.3053,-1,-1
-1,-1,-1,108.203,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,3.37149,-1,-1,-1,-1,-1,-1,80.7446,-1,-1,-1,-1,-1,-1
-1,-1,-1,54.5822,52.5775,96.86,-1,89.1695,-1,49.2154,19.5655,84.0806,64.3359,79.2045,-1
-1,70.9229,-1,57.5289,45.6023,-1,-1,-1,-1,74.1145,-1,-1,-1,-1,-1
-1,106.133,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,23.6595,-1,-1,-1,-1,-1,-1,46.2895,-1,-1,-1
105.446,69.3645,-1,-1,-1,48.0763,-1,53.306,-1,68.8739,-1,22.4406,-1,57.5955,62.7756
-1,-1,-1,-1,-1,-1,-1,-1,-1,116.744,-1,-1,-1,-1,-1
-1,-1,65.0141,-1,-1,-1,-1,-1,-1,-1,-1,65.0165,-1,-1,-1
-1,-1,-1,-1,-1,-1,9.83907,-1,-1,-1,-1,-1,-1,-1,-1
-1,57.597,-1,-1,54.3074,-1,-1,-1,-1,-1,-1,-1,-1,-1,53.9833
-1,-1,-1,4.36069,31.8356,-1,-1,99.5196,61.6094,-1,53.907,-1,-1,66.6426,-1
-1,60.229,-1,-1,78.1141,-1,-1,-1,-1,-1,-1,-1,-1,76.7668,15.4866
110.79,-1,-1,-1,-1,-1,-1,-1,-1,81.5021,-1,-1,64.5212,70.5719,68.4918
94.6598,-1,-1,-1,-1,-1,-1,105.001,-1,-1,-1,-1,54.0995,-1,-1
-1,-1,-1,65.7866,-1,-1,-1,93.7499,-1,56.2969,-1,40.7437,109.008,-1,-1
43.7952,89.0534,-1,-1,-1,-1,-1,26.1965,-1,48.1421,-1,36.9344,84.4423,-1,112.957
-1,-1,-1,60.1631,-1,51.6134,72.0415,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,73.9232,-1,-1,-1,62.0466
-1,78.1852,19.8385,-1,-1,-1,-1,-1,-1,-1,-1,-1,72.843,-1,54.423
-1,113.763,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,62.0696,-1,-1,-1,-1,99.2152,-1,-1,-1,-1,18.2246,-1,-1,-1
-1,117.705,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
71.5572,-1,-1,-1,-1,67.9035,-1,112.142,-1,49.7823,-1,-1,-1,61.8544,-1
-1,-1,-1,50.274,120.478,85.5574,-1,120.81,-1,-1,-1,-1,70.429,-1,-1
-1,-1,40.4713,30.0236,-1,-1,-1,65.9383,-1,-1,-1,57.0379,112.217,-1,-1
-1,-1,-1,-1,-1,56.4934,54.2461,-1,-1,11.938,-1,-1,95.0812,-1,46.8474
81.5009,-1,58.9571,-1,-1,44.6609,-1,-1,-1,-1,-1,-1,33.3215,65.9567,-1
59.476,-1,-1,-1,-1,-1,9.82503,49.2264,-1,-1,-1,60.5896,-1,117.829,-1
20.2003,85.4251,-1,-1,-1,47.0748,-1,65.0403,-1,41.3923,-1,-1,-1,21.9008,-1
88.622,-1,-1,-1,-1,-1,-1,76.1054,-1,-1,-1,31.6257,54.5127,57.6247,-1
-1,-1,48.7523,-1,-1,-1,-1,-1,103.56,-1,-1,-1,99.7631,-1,45.2007
-1,-1,-1,56.3132,-1,-1,-1,-1,-1,-1,-1,-1,75.9288,120.654,52.1383
115.338,-1,-1,2.63343,-1,-1,-1,-1,-1,-1,77.1581,-1,-1,45.5492,-1
-1,-1,38.2941,-1,-1,44.8312,-1,-1,36.7276,10.3727,-1,-1,-1,15.983,-1
-1,-1,-1,-1,-1,-1,-1,-1,41.7684,-1,3.242,-1,-1,57.7369,64.2883
-1,-1,-1,-1,-1,-1,-1,-1,58.9211,-1,-1,61.9688,32.8795,-1,-1
-1,16.5015,-1,-1,-1,76.6219,59.5769,57.3819,-1,-1,-1,-1,56.4184,-1,-1
92.6104,-1,-1,108.548,-1,60.3069,-1,8.85726,13.9171,5.3908,-1,-1,-1,-1,-1
-1,-1,11.6941,52.7023,-1,-1,74.4415,13.2556,41.0899,78.3108,119.604,-1,-1,-1,-1
-1,32.084,-1,56.4123,52.2689,-1,-1,-1,96.7225,-1,83.3549,64.3475,63.5834,-1,-1
