-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
21.5691,-1,48.0386,5.47048,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
94.2672,-1,98.8222,-1,-1,-1,-1,-1,-1,-1,60.2464,-1,-1,-1,14.1463,49.5055,-1,-1,-1,-1
50.3855,-1,86.4191,-1,41.0764,-1,-1,-1,-1,-1,-1,-1,-1,97.6051,-1,53.3289,57.226,-1,68.3691,-1
78.2446,46.8216,-1,-1,-1,-1,-1,-1,-1,-1,64.5889,4.52283,-1,-1,-1,-1,-1,99.5081,-1,-1
63.2574,29.5208,-1,-1,11.1572,-1,57.9897,60.1051,-1,-1,57.5792,59.1357,39.5804,68.209,-1,-1,-1,-1,-1,55.7697
-1,-1,-1,77.28,-1,-1,86.1196,64.0332,66.1864,-1,-1,57.4795,-1,82.5811,-1,44.3546,87.7536,-1,74.2672,-1
-1,-1,-1,-1,46.61,63.2515,-1,32.1109,-1,-1,64.7581,26.3731,-1,-1,-1,46.8374,-1,-1,69.502,99.3172
-1,77.5679,-1,-1,-1,-1,-1,-1,-1,-1,49.5458,-1,-1,-1,-1,38.4644,18.3055,-1,53.2054,15.6116
-1,56.9257,78.5752,-1,-1,53.8079,-1,-1,-1,-1,58.8367,-1,-1,-1,-1,-1,-1,92.6614,-1,-1
-1,70.4898,60.5906,-1,-1,50.8002,-1,-1,-1,-1,63.8082,-1,52.9259,-1,64.1812,-1,-1,12.3305,-1,-1
-1,62.5255,-1,21.6789,54.3593,3.54177,-1,-1,-1,-1,84.708,-1,57.5034,69.3638,32.8241,-1,-1,-1,40.6857,50.4963
-1,-1,67.1,-1,55.9632,94.011,-1,62.4845,-1,71.3819,-1,-1,-1,51.3908,70.69,-1,-1,65.2464,90.529,49.4592
52.6242,-1,45.0989,-1,-1,67.2885,-1,-1,77.2444,49.0279,-1,-1,67.8896,55.4334,-1,-1,-1,57.4518,-1,-1
49.9115,-1,-1,59.2993,-1,-1,-1,-1,-1,-1,-1,50.9812,-1,-1,-1,-1,-1,103.199,-1,14.384
-1,-1,42.5145,-1,-1,-1,-1,46.9802,-1,-1,-1,63.1164,-1,50.106,-1,-1,55.0794,99.5618,65.3047,51.7036
56.7513,-1,-1,67.4357,-1,94.8414,-1,-1,-1,-1,42.5333,-1,-1,-1,73.2365,-1,56.507,77.6593,-1,-1
-1,-1,-1,-1,61.7314,57.554,-1,90.4852,101.265,-1,-1,-1,-1,-1,64.6103,44.7009,58.52,60.6717,-1,21.8296
67.9791,-1,-1,56.7113,53.8552,-1,40.0097,-1,-1,-1,42.3122,38.6974,-1,-1,-1,92.493,92.3068,66.6432,-1,-1
-1,7.77743,79.341,112.202,-1,-1,63.8318,-1,-1,67.0914,67.7653,-1,-1,106.333,-1,-1,-1,65.1824,-1,42.4138
-1,-1,-1,99.3063,-1,-1,11.4819,15.1167,-1,-1,-1,58.924,-1,-1,-1,57.5717,-1,94.4275,-1,-1
82.1202,-1,43.1066,-1,-1,-1,54.5789,60.7804,-1,55.8226,-1,-1,-1,-1,-1,-1,86.6679,-1,46.4782,55.6049
-1,49.0122,73.3804,74.5294,-1,101.232,-1,-1,-1,48.7085,-1,46.7417,-1,-1,59.0739,24.5084,104.667,-1,-1,-1
-1,-1,67.2776,-1,-1,59.1784,-1,41.1522,71.9652,-1,-1,-1,-1,-1,-1,64.1058,-1,110.74,-1,-1
50.05,113.492,64.3374,-1,-1,-1,-1,-1,55.8524,-1,-1,-1,47.7785,-1,-1,-1,40.987,33.7866,-1,108.719
69.4679,70.385,-1,-1,-1,110.233,-1,-1,103.948,-1,-1,43.9058,-1,-1,57.2132,-1,71.0989,50.3177,63.2255,-1
-1,-1,-1,67.869,-1,112.655,-1,49.8619,114.924,-1,-1,-1,36.3795,-1,32.5031,-1,-1,62.2579,-1,97.367
